Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
17:30:07, 61, 0, 101884,  ,  , 20.57,  ,  ,  ,  , 
17:30:09, 60, 0, 101889,  ,  , 21.43,  ,  ,  ,  , 
17:30:10, 60, 0, 101892,  ,  , 20.78,  ,  ,  ,  , 
17:30:11, 60, 0, 101892,  ,  , 20.03,  ,  ,  ,  , 
17:30:12, 60, 0, 101892,  ,  , 19.40,  ,  ,  ,  , 
17:30:13, 60, 0, 101892,  ,  , 18.98,  ,  ,  ,  , 
17:30:14, 60, 0, 101893,  ,  , 18.77,  ,  ,  ,  , 
17:30:15, 60, 0, 101894,  ,  , 18.56,  ,  ,  ,  , 
17:30:16, 60, 0, 101896,  ,  , 18.46,  ,  ,  ,  , 
17:30:17, 59, -1, 101898,  ,  , 18.35,  ,  ,  ,  , 
17:30:18, 59, -1, 101901,  ,  , 18.25,  ,  ,  ,  , 
17:30:19, 59, -1, 101904,  ,  , 18.25,  ,  ,  ,  , 
17:30:20, 59, -1, 101900,  ,  , 18.15,  ,  ,  ,  , 
17:30:21, 60, 0, 101897,  ,  , 18.15,  ,  ,  ,  , 
17:30:22, 60, 0, 101894,  ,  , 18.04,  ,  ,  ,  , 
17:30:23, 60, 0, 101896,  ,  , 18.04,  ,  ,  ,  , 
17:30:24, 59, -1, 101899,  ,  , 18.04,  ,  ,  ,  , 
17:30:25, 59, -1, 101902,  ,  , 18.04,  ,  ,  ,  , 
17:30:26, 59, -1, 101900,  ,  , 17.94,  ,  ,  ,  , 
17:30:27, 59, -1, 101899,  ,  , 17.94,  ,  ,  ,  , 
17:30:28, 60, 0, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:29, 60, 0, 101895,  ,  , 17.94,  ,  ,  ,  , 
17:30:30, 60, 0, 101893,  ,  , 17.94,  ,  ,  ,  , 
17:30:31, 60, 0, 101892,  ,  , 17.94,  ,  ,  ,  , 
17:30:32, 60, 0, 101893,  ,  , 17.94,  ,  ,  ,  , 
17:30:33, 60, 0, 101894,  ,  , 17.94,  ,  ,  ,  , 
17:30:34, 60, 0, 101896,  ,  , 17.94,  ,  ,  ,  , 
17:30:35, 59, -1, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:36, 59, -1, 101901,  ,  , 17.94,  ,  ,  ,  , 
17:30:37, 59, -1, 101904,  ,  , 17.94,  ,  ,  ,  , 
17:30:38, 59, -1, 101901,  ,  , 17.94,  ,  ,  ,  , 
17:30:39, 59, -1, 101899,  ,  , 17.94,  ,  ,  ,  , 
17:30:40, 60, 0, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:41, 60, 0, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:42, 60, 0, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:43, 60, 0, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:44, 59, -1, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:45, 59, -1, 101899,  ,  , 17.94,  ,  ,  ,  , 
17:30:46, 59, -1, 101900,  ,  , 17.94,  ,  ,  ,  , 
17:30:47, 59, -1, 101898,  ,  , 17.94,  ,  ,  ,  , 
17:30:48, 60, 0, 101897,  ,  , 17.94,  ,  ,  ,  , 
17:30:49, 60, 0, 101896,  ,  , 17.94,  ,  ,  ,  , 
17:30:50, 60, 0, 101893,  ,  , 17.94,  ,  ,  ,  , 
17:30:51, 60, 0, 101891,  ,  , 18.15,  ,  ,  ,  , 
17:30:52, 60, 0, 101890,  ,  , 18.25,  ,  ,  ,  , 
17:30:53, 60, 0, 101892,  ,  , 18.35,  ,  ,  ,  , 
17:30:54, 60, 0, 101895,  ,  , 18.25,  ,  ,  ,  , 
17:30:55, 60, 0, 101898,  ,  , 18.04,  ,  ,  ,  , 
17:30:56, 60, 0, 101895,  ,  , 17.94,  ,  ,  ,  , 
17:30:57, 60, 0, 101892,  ,  , 17.94,  ,  ,  ,  , 
17:30:58, 60, 0, 101890,  ,  , 17.94,  ,  ,  ,  , 
17:30:59, 60, 0, 101888,  ,  , 17.63,  ,  ,  ,  , 
17:31:00, 60, 0, 101887,  ,  , 17.43,  ,  ,  ,  , 
17:31:01, 61, 0, 101886,  ,  , 17.22,  ,  ,  ,  , 
17:31:02, 61, 0, 101886,  ,  , 17.12,  ,  ,  ,  , 
17:31:03, 61, 0, 101886,  ,  , 17.12,  ,  ,  ,  , 
17:31:04, 61, 0, 101886,  ,  , 17.02,  ,  ,  ,  , 
17:31:05, 61, 0, 101886,  ,  , 17.02,  ,  ,  ,  , 
17:31:06, 61, 0, 101886,  ,  , 17.02,  ,  ,  ,  , 
17:31:07, 61, 0, 101886,  ,  , 17.02,  ,  ,  ,  , 
17:31:10, 60, 0, 101890,  ,  , 2.62,  ,  ,  ,  , 
17:31:11, 60, 0, 101889,  ,  , 17.02,  ,  ,  ,  , 
17:31:12, 60, 0, 101888,  ,  , 17.02,  ,  ,  ,  , 
17:31:13, 60, 0, 101888,  ,  , 16.92,  ,  ,  ,  , 
17:31:14, 60, 0, 101888,  ,  , 16.82,  ,  ,  ,  , 
17:31:15, 60, 0, 101888,  ,  , 16.72,  ,  ,  ,  , 
17:31:16, 60, 0, 101888,  ,  , 16.62,  ,  ,  ,  , 
17:31:18, 60, 0, 101889,  ,  , 16.62,  ,  ,  ,  , 
17:31:19, 60, 0, 101890,  ,  , 16.51,  ,  ,  ,  , 
17:31:20, 60, 0, 101892,  ,  , 16.51,  ,  ,  ,  , 
17:31:21, 60, 0, 101892,  ,  , 16.51,  ,  ,  ,  , 
17:31:22, 60, 0, 101892,  ,  , 16.41,  ,  ,  ,  , 
17:31:23, 60, 0, 101892,  ,  , 16.31,  ,  ,  ,  , 
17:31:24, 60, 0, 101889,  ,  , 16.31,  ,  ,  ,  , 
17:31:25, 60, 0, 101887,  ,  , 16.31,  ,  ,  ,  , 
17:31:26, 61, 0, 101886,  ,  , 16.41,  ,  ,  ,  , 
17:31:29, 60, 0, 101892, 0.05, 336.90, 16.62,  ,  , 37.868882, -122.277080, 
17:31:30, 60, 0, 101890, 0.00, 311.60, 16.62,  ,  ,  ,  , 0
17:31:31, 60, 0, 101889, 0.10, 327.20, 16.62,  ,  ,  ,  , 0
17:31:32, 60, 0, 101888, 0.05, 326.10, 16.72,  ,  , 37.868883, -122.277075, 0
17:31:33, 60, 0, 101889, 0.15, 41.00, 16.72,  ,  ,  ,  , 0
17:31:34, 60, 0, 101890, 0.10, 10.00, 16.82,  ,  ,  ,  , 0
17:31:35, 60, 0, 101892, 0.05, 4.30, 16.92,  ,  , 37.868880, -122.277065, 0
17:31:36, 60, 0, 101887, 0.05, 358.90, 17.02,  ,  ,  ,  , 0
17:31:37, 61, 0, 101881, 0.15, 46.10, 17.02,  ,  ,  ,  , 0
17:31:38, 61, 0, 101876, 0.10, 46.80, 17.12,  ,  , 37.868883, -122.277055, 0.1
17:31:39, 61, 0, 101880, 0.05, 40.30, 17.12,  ,  ,  ,  , 0
17:31:40, 61, 0, 101885, 0.05, 11.50, 17.12,  ,  ,  ,  , 0
17:31:41, 60, 0, 101890, 0.05, 3.70, 17.12,  ,  , 37.868885, -122.277053, 0
17:31:43, 61, 0, 101884, 0.00, 146.70, 17.02,  ,  ,  ,  , 0
17:31:44, 61, 0, 101882, 0.00, 59.20, 17.02,  ,  , 37.868885, -122.277053, 0
17:31:45, 61, 0, 101884, 0.00, 3.10, 17.02,  ,  ,  ,  , 0
17:31:46, 60, 0, 101887, 0.10, 322.80, 17.02,  ,  ,  ,  , 0
17:31:47, 60, 0, 101890, 0.05, 329.40, 17.02,  ,  , 37.868892, -122.277053, 0
17:31:48, 60, 0, 101891, 0.05, 330.20, 17.02,  ,  ,  ,  , 0
17:31:49, 60, 0, 101892, 0.00, 319.70, 17.02,  ,  ,  ,  , 0
17:31:50, 60, 0, 101894, 0.00, 326.10, 17.02,  ,  , 37.868895, -122.277053, -0.1
17:31:51, 60, 0, 101892, 0.05, 332.40, 17.02,  ,  ,  ,  , -0.1
17:31:52, 60, 0, 101891, 0.10, 248.60, 17.12,  ,  ,  ,  , 0
17:31:53, 60, 0, 101890, 0.05, 262.40, 17.12,  ,  , 37.868898, -122.277053, 0
17:31:54, 60, 0, 101890, 0.00, 273.30, 17.22,  ,  ,  ,  , 0
17:31:55, 60, 0, 101890, 0.10, 273.40, 17.22,  ,  ,  ,  , 0
17:31:56, 60, 0, 101890, 0.05, 284.10, 17.22,  ,  , 37.868900, -122.277055, 0
17:31:58, 61, 0, 101884, 0.10, 282.60, 17.12,  ,  ,  ,  , 0
17:31:59, 61, 0, 101882, 0.05, 306.50, 17.12,  ,  , 37.868903, -122.277053, 0.1
17:32:00, 60, 0, 101886, 0.05, 299.50, 17.02,  ,  ,  ,  , 0
17:32:01, 60, 0, 101890, 0.20, 89.90, 17.02,  ,  ,  ,  , 0
17:32:02, 60, 0, 101894, 0.10, 86.90, 16.92,  ,  , 37.868903, -122.277048, 0
17:32:03, 60, 0, 101894, 0.05, 81.00, 16.92,  ,  ,  ,  , 0
17:32:04, 60, 0, 101895, 0.05, 81.80, 16.82,  ,  ,  ,  , 0
17:32:05, 60, 0, 101896, 0.00, 10.70, 16.82,  ,  , 37.868910, -122.277057, 0
17:32:06, 60, 0, 101890, 0.00, 303.20, 16.92,  ,  ,  ,  , 0
17:32:07, 61, 0, 101885, 0.05, 105.60, 17.12,  ,  ,  ,  , 0
17:32:08, 61, 0, 101880, 0.00, 103.80, 17.22,  ,  , 37.868910, -122.277057, 0.1
17:32:09, 61, 0, 101882, 0.05, 79.60, 17.33,  ,  ,  ,  , 0
17:32:10, 61, 0, 101885, 0.20, 103.70, 17.43,  ,  ,  ,  , 0
17:32:11, 60, 0, 101888, 0.10, 108.30, 17.33,  ,  , 37.868910, -122.277053, 0
17:32:13, 60, 0, 101888, 0.05, 209.20, 17.22,  ,  ,  ,  , 0
17:32:14, 60, 0, 101888, 0.00, 207.30, 17.12,  ,  , 37.868908, -122.277053, 0
17:32:15, 60, 0, 101886, 0.00, 169.60, 17.12,  ,  ,  ,  , 0.1
17:32:16, 61, 0, 101885, 0.10, 197.70, 16.92,  ,  ,  ,  , 0.1
17:32:17, 61, 0, 101884, 0.05, 217.70, 17.02,  ,  , 37.868907, -122.277053, 0.1
17:32:18, 61, 0, 101885, 0.05, 221.30, 17.02,  ,  ,  ,  , 0
17:32:19, 60, 0, 101886, 0.10, 321.70, 17.12,  ,  ,  ,  , 0
17:32:20, 60, 0, 101888, 0.05, 344.80, 17.12,  ,  , 37.868907, -122.277055, -0.1
17:32:21, 61, 0, 101885, 0.00, 318.20, 17.12,  ,  ,  ,  , 0
17:32:22, 61, 0, 101883, 0.10, 35.50, 17.12,  ,  ,  ,  , 0
17:32:23, 61, 0, 101882, 0.05, 40.60, 17.12,  ,  , 37.868908, -122.277055, 0
17:32:24, 61, 0, 101882, 0.05, 36.80, 17.22,  ,  ,  ,  , 0
17:32:25, 61, 0, 101882, 0.05, 234.00, 17.12,  ,  ,  ,  , 0
17:32:26, 61, 0, 101882, 0.00, 212.80, 17.12,  ,  , 37.868910, -122.277053, 0
17:32:27, 60, 0, 101886, 0.00, 46.00, 17.02,  ,  ,  ,  , 0
17:32:28, 60, 0, 101890, 0.05, 116.00, 17.02,  ,  ,  ,  , 0
17:32:29, 60, 0, 101894, 0.00, 85.40, 17.12,  ,  , 37.868910, -122.277052, -0.1
17:32:30, 60, 0, 101891, 0.00, 87.80, 17.12,  ,  ,  ,  , 0
17:32:31, 60, 0, 101888, 0.10, 263.10, 17.12,  ,  ,  ,  , 0
17:32:32, 61, 0, 101886, 0.05, 281.70, 17.12,  ,  , 37.868908, -122.277053, 0
17:32:33, 61, 0, 101886, 0.00, 288.70, 17.02,  ,  ,  ,  , 0
17:32:34, 61, 0, 101886, 0.00, 174.90, 17.12,  ,  ,  ,  , 0
17:32:35, 61, 0, 101886, 0.00, 48.30, 17.22,  ,  , 37.868908, -122.277053, 0
17:32:36, 61, 0, 101885, 0.00, 331.10, 17.22,  ,  ,  ,  , 0
17:32:37, 61, 0, 101884, 0.20, 59.10, 17.33,  ,  ,  ,  , 0
17:32:38, 61, 0, 101884, 0.10, 61.90, 17.33,  ,  , 37.868910, -122.277052, 0
17:32:39, 61, 0, 101883, 0.05, 60.30, 17.33,  ,  ,  ,  , 0
17:32:40, 61, 0, 101882, 0.05, 167.30, 17.33,  ,  ,  ,  , 0
17:32:41, 61, 0, 101882, 0.00, 171.50, 17.43,  ,  , 37.868910, -122.277050, 0.1
17:32:42, 61, 0, 101882, 0.05, 109.70, 17.53,  ,  ,  ,  , 0.1
17:32:43, 61, 0, 101883, 0.10, 147.70, 17.53,  ,  ,  ,  , 0
17:32:44, 61, 0, 101884, 0.05, 127.80, 17.53,  ,  , 37.868907, -122.277052, 0
17:32:45, 61, 0, 101881, 0.05, 138.20, 17.53,  ,  ,  ,  , 0
17:32:46, 61, 0, 101879, 0.05, 304.70, 17.53,  ,  ,  ,  , 0
17:32:47, 61, 0, 101878, 0.05, 282.40, 17.53,  ,  , 37.868903, -122.277055, 0.1
17:32:48, 61, 0, 101879, 0.05, 290.70, 17.53,  ,  ,  ,  , 0
17:32:49, 61, 0, 101881, 0.10, 273.40, 17.63,  ,  ,  ,  , 0
17:32:50, 61, 0, 101884, 0.05, 295.20, 17.53,  ,  , 37.868898, -122.277057, 0
17:32:51, 61, 0, 101883, 0.00, 308.60, 17.53,  ,  ,  ,  , 0
17:32:52, 61, 0, 101882, 0.05, 331.00, 17.53,  ,  ,  ,  , 0
17:32:53, 61, 0, 101882, 0.00, 355.50, 17.53,  ,  , 37.868897, -122.277057, 0
17:32:54, 61, 0, 101882, 0.00, 325.20, 17.53,  ,  ,  ,  , 0
17:32:55, 61, 0, 101882, 0.10, 45.40, 17.53,  ,  ,  ,  , 0
17:32:56, 61, 0, 101882, 0.05, 39.70, 17.43,  ,  , 37.868895, -122.277058, 0
17:32:57, 61, 0, 101880, 0.00, 39.20, 17.43,  ,  ,  ,  , 0
17:32:58, 61, 0, 101878, 0.05, 188.10, 17.43,  ,  ,  ,  , 0
17:32:59, 61, 0, 101876, 0.00, 143.20, 17.43,  ,  , 37.868892, -122.277060, 0
17:33:00, 61, 0, 101876, 0.00, 95.70, 17.33,  ,  ,  ,  , 0
17:33:01, 61, 0, 101876, 0.15, 291.70, 17.43,  ,  ,  ,  , 0
17:33:02, 61, 0, 101876, 0.05, 301.10, 17.33,  ,  , 37.868888, -122.277067, 0.1
17:33:03, 61, 0, 101877, 0.00, 322.20, 17.33,  ,  ,  ,  , 0
17:33:04, 61, 0, 101878, 0.00, 315.60, 17.33,  ,  ,  ,  , 0
17:33:05, 61, 0, 101880, 0.00, 30.60, 17.43,  ,  , 37.868888, -122.277067, 0
17:33:06, 61, 0, 101880, 0.05, 93.80, 17.53,  ,  ,  ,  , 0
17:33:07, 61, 0, 101880, 0.05, 249.40, 17.43,  ,  ,  ,  , 0
17:33:08, 61, 0, 101880, 0.05, 263.10, 17.43,  ,  , 37.868887, -122.277065, 0
17:33:09, 61, 0, 101883, 0.00, 262.40, 17.33,  ,  ,  ,  , 0
17:33:10, 60, 0, 101886, 0.10, 325.40, 17.33,  ,  ,  ,  , 0
17:33:11, 60, 0, 101890, 0.05, 324.20, 17.33,  ,  , 37.868888, -122.277065, -0.1
17:33:12, 61, 0, 101885, 0.05, 317.60, 17.33,  ,  ,  ,  , -0.1
17:33:13, 61, 0, 101881, 0.05, 100.70, 17.33,  ,  ,  ,  , 0
17:33:14, 61, 0, 101878, 0.00, 264.30, 17.33,  ,  , 37.868890, -122.277063, 0
17:33:15, 61, 0, 101879, 0.00, 275.90, 17.33,  ,  ,  ,  , 0
17:33:16, 61, 0, 101880, 0.10, 197.90, 17.33,  ,  ,  ,  , 0
17:33:17, 61, 0, 101882, 0.00, 178.40, 17.22,  ,  , 37.868887, -122.277063, 0
17:33:18, 61, 0, 101882, 0.00, 276.10, 17.33,  ,  ,  ,  , 0
17:33:19, 61, 0, 101883, 0.00, 243.30, 17.22,  ,  ,  ,  , 0
17:33:20, 61, 0, 101884, 0.00, 285.70, 17.22,  ,  , 37.868888, -122.277067, 0
17:33:21, 61, 0, 101882, 0.00, 307.30, 17.22,  ,  ,  ,  , 0
17:33:22, 61, 0, 101881, 0.00, 122.50, 17.33,  ,  ,  ,  , 0
17:33:23, 61, 0, 101880, 0.00, 59.90, 17.43,  ,  , 37.868888, -122.277067, 0
17:33:24, 61, 0, 101880, 0.00, 36.50, 17.43,  ,  ,  ,  , 0.1
17:33:25, 61, 0, 101881, 0.00, 262.50, 17.53,  ,  ,  ,  , 0
17:33:26, 61, 0, 101882, 0.00, 231.80, 17.43,  ,  , 37.868888, -122.277068, 0
17:33:27, 61, 0, 101882, 0.00, 20.30, 17.43,  ,  ,  ,  , 0
17:33:28, 61, 0, 101882, 0.05, 332.20, 17.43,  ,  ,  ,  , 0
17:33:29, 61, 0, 101882, 0.00, 326.80, 17.53,  ,  , 37.868892, -122.277073, 0
17:33:30, 61, 0, 101881, 0.00, 318.00, 17.73,  ,  ,  ,  , 0
17:33:31, 61, 0, 101880, 0.00, 184.50, 17.84,  ,  ,  ,  , 0
17:33:32, 61, 0, 101880, 0.00, 271.20, 17.84,  ,  , 37.868893, -122.277078, 0
17:33:33, 61, 0, 101882, 0.00, 289.70, 17.84,  ,  ,  ,  , 0
17:33:34, 61, 0, 101885, 0.00, 249.70, 17.73,  ,  ,  ,  , 0
17:33:35, 60, 0, 101888, 0.00, 249.70, 17.63,  ,  , 37.868893, -122.277082, -0.1
17:33:36, 60, 0, 101888, 0.00, 230.50, 17.53,  ,  ,  ,  , -0.1
17:33:37, 60, 0, 101889, 0.05, 182.30, 17.53,  ,  ,  ,  , -0.1
17:33:38, 60, 0, 101890, 0.00, 217.20, 17.63,  ,  , 37.868893, -122.277082, -0.1
17:33:39, 60, 0, 101888, 0.00, 218.40, 17.63,  ,  ,  ,  , 0
17:33:40, 60, 0, 101887, 0.00, 184.90, 17.63,  ,  ,  ,  , 0
17:33:41, 61, 0, 101886, 0.00, 236.40, 17.63,  ,  , 37.868893, -122.277082, 0
17:33:42, 60, 0, 101887, 0.00, 193.80, 17.63,  ,  ,  ,  , 0
17:33:43, 60, 0, 101888, 0.05, 23.10, 17.73,  ,  ,  ,  , 0
17:33:44, 60, 0, 101890, 0.00, 266.20, 17.73,  ,  , 37.868893, -122.277082, -0.1
17:33:45, 60, 0, 101889, 0.00, 180.30, 17.84,  ,  ,  ,  , 0
17:33:46, 60, 0, 101888, 0.00, 124.00, 17.84,  ,  ,  ,  , 0
17:33:47, 60, 0, 101888, 0.00, 198.40, 17.63,  ,  , 37.868893, -122.277082, 0
17:33:48, 61, 0, 101884, 0.00, 219.60, 17.43,  ,  ,  ,  , 0
17:33:49, 61, 0, 101881, 0.10, 168.00, 17.53,  ,  ,  ,  , 0.1
17:33:50, 61, 0, 101878, 0.05, 187.10, 18.35,  ,  , 37.868893, -122.277082, 0.1
17:33:51, 61, 0, 101884, 0.00, 142.20, 18.77,  ,  ,  ,  , 0
17:33:52, 60, 0, 101890, 0.00, 142.70, 18.77,  ,  ,  ,  , 0
17:33:53, 60, 0, 101896, 0.00, 155.90, 18.66,  ,  , 37.868893, -122.277082, -0.1
17:33:54, 60, 0, 101894, 0.00, 268.90, 18.56,  ,  ,  ,  , 0
17:33:55, 60, 0, 101892, 0.00, 121.20, 18.66,  ,  ,  ,  , 0
17:33:56, 60, 0, 101890, 0.00, 287.90, 18.87,  ,  , 37.868893, -122.277082, 0
17:33:57, 60, 0, 101888, 0.00, 249.60, 18.87,  ,  ,  ,  , 0
17:33:58, 60, 0, 101887, 0.00, 338.50, 18.87,  ,  ,  ,  , 0
17:33:59, 61, 0, 101886, 0.00, 291.20, 18.87,  ,  , 37.868893, -122.277082, 0
17:34:00, 60, 0, 101886, 0.00, 272.70, 18.87,  ,  ,  ,  , 0
17:34:01, 60, 0, 101887, 0.00, 178.80, 18.77,  ,  ,  ,  , 0
17:34:02, 60, 0, 101888, 0.00, 77.00, 18.77,  ,  , 37.868893, -122.277082, 0
17:34:03, 60, 0, 101889, 0.00, 303.40, 18.77,  ,  ,  ,  , -0.1
17:34:04, 60, 0, 101890, 0.00, 317.10, 18.77,  ,  ,  ,  , 0
17:34:05, 60, 0, 101892, 0.00, 82.10, 18.77,  ,  , 37.868893, -122.277082, 0
17:34:06, 60, 0, 101890, 0.00, 119.60, 18.77,  ,  ,  ,  , 0
17:34:07, 60, 0, 101889, 0.00, 9.50, 18.87,  ,  ,  ,  , 0
17:34:08, 60, 0, 101888, 0.00, 221.40, 18.87,  ,  , 37.868893, -122.277082, 0
17:34:09, 61, 0, 101884, 0.05, 235.40, 18.98,  ,  ,  ,  , 0
17:34:10, 61, 0, 101881, 0.05, 228.50, 18.87,  ,  ,  ,  , 0
17:34:11, 61, 0, 101878, 0.10, 180.20, 18.46,  ,  , 37.868892, -122.277083, 0.1
17:34:12, 61, 0, 101880, 0.00, 206.90, 18.35,  ,  ,  ,  , 0
17:34:13, 61, 0, 101883, 0.00, 188.40, 18.25,  ,  ,  ,  , 0
17:34:14, 61, 0, 101886, 0.00, 196.10, 18.15,  ,  , 37.868892, -122.277083, 0
17:34:15, 61, 0, 101884, 0.05, 167.80, 18.04,  ,  ,  ,  , 0
17:34:16, 61, 0, 101883, 0.15, 176.40, 18.04,  ,  ,  ,  , 0.1
17:34:17, 61, 0, 101882, 0.40, 197.70, 18.15,  ,  , 37.868890, -122.277083, 0.1
17:34:18, 61, 0, 101878, 0.30, 236.40, 18.25,  ,  ,  ,  , 0.1
17:34:19, 61, 0, 101875, 0.25, 262.80, 18.25,  ,  ,  ,  , 0.1
17:34:20, 62, 1, 101872, 0.25, 272.60, 18.15,  ,  , 37.868890, -122.277095, 0.1
17:34:21, 61, 0, 101877, 0.25, 322.30, 18.15,  ,  ,  ,  , 0.1
17:34:22, 61, 0, 101882, 0.50, 336.60, 18.15,  ,  ,  ,  , 0
17:34:23, 60, 0, 101888, 0.50, 323.20, 18.15,  ,  , 37.868897, -122.277107, -0.1
17:34:24, 60, 0, 101890, 0.60, 240.60, 18.15,  ,  ,  ,  , -0.1
17:34:25, 60, 0, 101893, 0.75, 206.10, 18.25,  ,  ,  ,  , -0.1
17:34:26, 60, 0, 101896, 0.65, 184.00, 18.15,  ,  , 37.868878, -122.277127, -0.1
17:34:29, 58, -2, 101918, 1.25, 201.40, 17.63,  ,  , 37.868848, -122.277138, -0.2
17:34:30, 58, -2, 101918, 0.75, 212.60, 17.63,  ,  ,  ,  , -0.3
17:34:31, 58, -2, 101918, 0.75, 251.00, 17.43,  ,  ,  ,  , -0.3
17:34:32, 58, -2, 101918, 1.05, 260.60, 17.22,  ,  , 37.868832, -122.277162, -0.3
17:34:33, 58, -2, 101917, 0.65, 255.60, 17.22,  ,  ,  ,  , -0.3
17:34:34, 58, -2, 101916, 0.75, 238.40, 17.12,  ,  ,  ,  , -0.2
17:34:35, 58, -2, 101916, 0.75, 263.50, 17.22,  ,  , 37.868823, -122.277195, -0.2
17:34:36, 58, -2, 101917, 0.85, 268.70, 17.22,  ,  ,  ,  , -0.2
17:34:37, 58, -2, 101918, 1.15, 267.60, 17.12,  ,  ,  ,  , -0.2
17:34:38, 58, -2, 101920, 1.50, 266.40, 17.02,  ,  , 37.868818, -122.277240, -0.2
17:34:39, 58, -2, 101919, 1.35, 261.80, 17.02,  ,  ,  ,  , -0.1
17:34:40, 58, -2, 101918, 1.25, 265.70, 17.02,  ,  ,  ,  , -0.1
17:34:41, 58, -2, 101918, 0.85, 265.50, 17.12,  ,  , 37.868815, -122.277283, 0
17:34:43, 60, 0, 101896, 1.15, 279.20, 17.73,  ,  ,  ,  , 0.1
17:34:44, 61, 0, 101886, 1.55, 269.90, 17.73,  ,  , 37.868815, -122.277325, 0.2
17:34:45, 61, 0, 101881, 1.35, 268.20, 17.73,  ,  ,  ,  , 0.2
17:34:46, 61, 0, 101876, 0.75, 270.20, 17.73,  ,  ,  ,  , 0.3
17:34:47, 62, 1, 101872, 0.00, 325.10, 17.84,  ,  , 37.868813, -122.277365, 0.3
17:34:48, 63, 2, 101850, 0.75, 298.20, 17.84,  ,  ,  ,  , 0.5
17:34:49, 65, 4, 101828, 0.55, 318.90, 18.04,  ,  ,  ,  , 0.6
17:34:50, 67, 6, 101806, 1.45, 354.90, 18.04,  ,  , 37.868828, -122.277382, 0.8
17:34:51, 69, 8, 101788, 1.65, 336.20, 18.25,  ,  ,  ,  , 0.8
17:34:52, 70, 9, 101770, 1.10, 326.00, 18.35,  ,  ,  ,  , 1.0
17:34:53, 72, 11, 101752, 2.15, 342.20, 18.35,  ,  , 37.868865, -122.277407, 1.1
17:34:54, 73, 12, 101733, 1.55, 289.60, 18.46,  ,  ,  ,  , 1.2
17:34:55, 75, 14, 101715, 1.15, 320.20, 18.35,  ,  ,  ,  , 1.2
17:34:56, 76, 15, 101698, 1.25, 272.70, 18.46,  ,  , 37.868887, -122.277443, 1.3
17:34:57, 77, 16, 101680, 1.15, 41.00, 18.35,  ,  ,  ,  , 1.3
17:34:58, 79, 18, 101663, 0.90, 331.00, 18.35,  ,  ,  ,  , 1.4
17:34:59, 80, 19, 101646, 2.30, 299.60, 18.35,  ,  , 37.868903, -122.277475, 1.5
17:35:00, 82, 21, 101621, 2.55, 292.90, 18.56,  ,  ,  ,  , 1.6
17:35:01, 84, 23, 101597, 2.95, 285.30, 18.66,  ,  ,  ,  , 1.6
17:35:02, 86, 25, 101574, 1.90, 275.80, 18.77,  ,  , 37.868923, -122.277557, 1.6
17:35:03, 87, 26, 101564, 1.65, 290.70, 18.77,  ,  ,  ,  , 1.5
17:35:04, 88, 27, 101554, 2.75, 292.20, 18.56,  ,  ,  ,  , 1.5
17:35:05, 89, 28, 101544, 1.75, 293.50, 18.46,  ,  , 37.868940, -122.277623, 1.4
17:35:06, 89, 28, 101535, 2.30, 284.90, 18.46,  ,  ,  ,  , 1.4
17:35:07, 90, 29, 101527, 2.85, 298.90, 18.35,  ,  ,  ,  , 1.3
17:35:08, 91, 30, 101520, 1.55, 287.00, 18.35,  ,  , 37.868963, -122.277693, 1.2
17:35:09, 92, 31, 101509, 1.35, 276.30, 18.35,  ,  ,  ,  , 1.2
17:35:10, 93, 32, 101498, 1.65, 303.00, 18.25,  ,  ,  ,  , 1.1
17:35:11, 93, 32, 101488, 1.45, 266.20, 18.35,  ,  , 37.868972, -122.277737, 1.1
17:35:12, 95, 34, 101474, 1.10, 278.20, 18.25,  ,  ,  ,  , 1.0
17:35:13, 96, 35, 101461, 1.60, 320.00, 18.25,  ,  ,  ,  , 0.9
17:35:14, 97, 36, 101448, 1.85, 285.50, 18.25,  ,  , 37.868985, -122.277777, 0.9
17:35:15, 98, 37, 101436, 1.65, 298.00, 18.25,  ,  ,  ,  , 0.9
17:35:16, 99, 38, 101424, 1.20, 326.40, 18.35,  ,  ,  ,  , 0.9
17:35:17, 100, 39, 101412, 1.20, 288.00, 18.35,  ,  , 37.869003, -122.277815, 0.9
17:35:18, 100, 39, 101406, 0.45, 264.60, 18.46,  ,  ,  ,  , 0.9
17:35:19, 101, 40, 101401, 0.45, 302.70, 18.46,  ,  ,  ,  , 0.9
17:35:20, 101, 40, 101396, 1.40, 271.60, 18.46,  ,  , 37.869012, -122.277845, 0.8
17:35:21, 102, 41, 101385, 0.65, 252.60, 18.46,  ,  ,  ,  , 0.9
17:35:22, 103, 42, 101374, 0.85, 263.00, 18.35,  ,  ,  ,  , 0.9
