 Meteorological Profile: 20161103_nam12
 File start time : 16 11  3  0  0
 File ending time: 16 11  3 21  0
 
___________________________________________________ 
 Profile Time:  16 11  3 18  0
 Used Nearest Grid Point ( 147, 207) to Lat:    37.76, Lon:  -122.30
        2D Fields 
        SHGT  MSLP  TPP3  CPP3  T02M  RH2M  U10M  V10M  PRSS  LHTF  SHTF  USTR  RGHS  DSWF  PBLH  TMPS  SOLT  SOLW  WESD  CSNO  CICE  CFZR  CRAI  VSBY  TCLD  CAPE  CINH  LISD  LIB4 
           m   hPa    mm    mm    oC     %   m/s   m/s   hPa  W/m2  W/m2  cm/s     m  W/m2     m    oC    oK  kgm2                                  km     %                         
  1019  32.1  1022     0     0  15.0  75.2  -2.0 -0.69  1019  47.2  30.9  21.6     0   524   543  16.8   273  1000     0     0     0     0     0  24.1   4.0     0     0   285  11.8                   
        3D Fields 
        UWND  VWND  HGTS  TEMP  WWND  RELH  TKEN     TPOT  UWND  VWND         
         m/s   m/s     m    oC  mb/h     %  Joul       oK  W->E  S->N         
  1000  -2.7 -0.62   186  14.9   3.6  68.1  0.26    288.0  -2.5  -1.1         
   975  -6.5  -1.8   400  14.5   5.8  61.1     0    289.7  -6.0  -3.1         
   950  -7.5  0.77   620  14.2  0.80  54.0     0    291.6  -7.5  -0.7         
   925  -6.6   2.7   845  15.2  -1.3  32.5     0    294.9  -7.0   1.3         
   900  -6.3   1.9  1077  16.3     0  14.1     0    298.4  -6.6   0.6         
   875  -5.0   1.2  1316  16.3  -1.8   4.0     0    300.7  -5.2   0.2         
   850  -2.3  0.99  1561  15.9  -2.6   2.0     0    302.8  -2.4   0.5         
   825 -0.22  0.85  1813  14.5  -2.9   1.0     0    303.9  -0.4   0.8         
   800   1.1   1.6  2071  12.9  -3.6   2.0     0    304.9   0.8   1.8         
   775   2.1   2.2  2336  11.6  -5.3   2.0     0    306.3   1.7   2.6         
   750   2.4   2.8  2609  10.4  -5.0   3.0     0    307.9   1.8   3.2         
   725   2.0   3.4  2890   8.8  -3.6   5.0     0    309.1   1.3   3.7         
   700   2.0   3.8  3178   6.6  -1.6  10.0     0    309.8   1.2   4.2         
   650   3.4   3.5  3781   2.7  -1.3  23.0     0    312.0   2.6   4.1         
   600   5.1   2.5  4422  -1.7     0  26.0  2E-2    314.2   4.5   3.5         
   550   7.8   4.3  5108  -6.2  0.63  15.0     0    316.7   6.8   5.8         
   500  11.4   8.8  5846 -11.4  0.23  10.0  2E-2    319.1   9.4  10.9         
   450  10.6  10.7  6643 -17.9   1.9  13.0     0    320.7   8.3  12.6         
   400  13.3  11.9  7511 -24.9   2.6  15.0  3E-2    322.6  10.7  14.3         
   350  14.7  12.2  8464 -33.1   2.8  19.0  1E-2    324.2  12.0  14.9         
   300  11.5  12.6  9528 -41.9   2.6  34.0  2E-2    326.4   8.7  14.6         
   250  12.6  13.9 10738 -50.1   1.3  60.5  2E-2    331.5   9.6  16.1         
   200  16.1  16.3 12170 -56.2 -0.55  39.3  2E-2    343.7  12.5  19.2         
   150  14.2  21.5 13970 -63.1 -0.14   7.7  2E-2    361.5   9.6  23.9         
   100  10.8  13.8 16429 -66.9 -0.69   4.5  2E-2    398.5   7.8  15.7         
    50   5.7   5.5 20635 -64.3  0.67   5.2  2E-2    492.0   4.5   6.5         
