x1,y1,x2,y2,x3,y3,x4,y4,d1,d2,d3,d4,lat,lon,alt,time_est
149.0,205.0,148.0,205.0,149.0,206.0,148.0,206.0,0.042928329569,0.077463872369,0.062238815369,0.061462495569,37.639683,-121.996163,3049.0,0 days 22:45:16.000000000
149.0,205.0,148.0,205.0,149.0,206.0,148.0,206.0,0.0460283396,0.0796445636,0.0591951536,0.0574988196,37.642662,-121.99964,3149.0,0 days 22:48:02.666667000
149.0,205.0,148.0,205.0,149.0,206.0,148.0,206.0,0.050816585984,0.083340309184,0.054536751184,0.051747089984,37.647275,-122.003772,3250.0,0 days 22:50:51.000000000
148.0,206.0,149.0,206.0,148.0,205.0,149.0,205.0,0.0482423424,0.0515739044,0.0858513344,0.0538691024,37.650228,-122.00582,3353.0,0 days 22:53:42.666667000
148.0,206.0,149.0,206.0,148.0,205.0,149.0,205.0,0.043913984324,0.047817611524,0.089148859524,0.057738260324,37.653983,-122.007982,3453.0,0 days 22:56:29.333333000
148.0,206.0,149.0,206.0,148.0,205.0,149.0,205.0,0.035243155344,0.039598190144,0.097019472144,0.066059939344,37.662208,-122.009688,3553.0,0 days 22:59:16.000000000
148.0,206.0,149.0,206.0,148.0,205.0,149.0,205.0,0.0289435969,0.0334155849,0.1031136049,0.0722709369,37.668393,-122.01013,3655.0,0 days 23:02:06.000000000
148.0,206.0,149.0,206.0,148.0,205.0,149.0,205.0,0.019313530404,0.023591831204,0.113084303204,0.082048094404,37.678213,-122.009398,3756.0,0 days 23:04:54.333333000
149.0,206.0,148.0,206.0,149.0,205.0,148.0,205.0,0.016241589489,0.021795651289,0.089421557289,0.120360202489,37.685565,-122.009767,3856.0,0 days 23:07:41.000000000
149.0,206.0,148.0,206.0,149.0,205.0,148.0,205.0,0.009334560464,0.028569707264,0.096362563264,0.127162398464,37.692475,-122.010292,3956.0,0 days 23:10:27.666667000
149.0,206.0,148.0,206.0,149.0,205.0,148.0,205.0,0.000211511044003,0.037307586244,0.105592070244,0.135983143044,37.70161,-122.011838,4056.0,0 days 23:13:14.333333000
