x1,y1,x2,y2,x3,y3,x4,y4,d1,d2,d3,d4,lat,lon,alt,time_est
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.018512881104,0.040890789504,0.091325069904,0.077311437904,38.318733,-123.058752,3.0,0 days 19:19:08.500000000
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.016439537969,0.040137143369,0.092439780769,0.079746838769,38.317277,-123.053787,105.0,0 days 19:21:16.000000000
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.013235173025,0.038724802025,0.094500271025,0.083600701025,38.314832,-123.047045,208.0,0 days 19:23:24.750000000
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.010264039889,0.036691411289,0.096945294689,0.086984172689,38.312222,-123.043517,309.0,0 days 19:25:31.000000000
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.006134908224,0.033780972624,0.100465089024,0.091723577024,38.308525,-123.038932,409.0,0 days 19:27:36.000000000
143.0,213.0,142.0,213.0,143.0,214.0,142.0,214.0,0.0019373876,0.0305328896,0.1042461716,0.0964548116,38.304635,-123.03536,510.0,0 days 19:29:42.250000000
143.0,213.0,142.0,213.0,143.0,212.0,142.0,212.0,0.003457176129,0.028659829529,0.107080672729,0.128548541529,38.302553,-123.034227,612.0,0 days 19:31:49.750000000
143.0,213.0,142.0,213.0,143.0,212.0,142.0,212.0,0.005445887369,0.026788262769,0.104858561969,0.126615934769,38.300478,-123.033137,715.0,0 days 19:33:58.500000000
143.0,213.0,142.0,213.0,143.0,212.0,142.0,212.0,0.007407291844,0.024949781444,0.102666642244,0.124715909444,38.298432,-123.032038,815.0,0 days 19:36:03.500000000
143.0,213.0,142.0,213.0,143.0,212.0,142.0,212.0,0.010348566025,0.022280535025,0.099259967025,0.121918255025,38.295322,-123.029745,918.0,0 days 19:38:12.250000000
143.0,213.0,142.0,213.0,143.0,212.0,142.0,212.0,0.0137846404,0.0190551664,0.0954991344,0.1185996464,38.29177,-123.02808,1018.0,0 days 19:40:17.250000000
142.0,213.0,143.0,213.0,142.0,214.0,143.0,214.0,0.0148760049,0.0180970209,0.1157505089,0.1213367289,38.28739,-123.02707,1120.0,0 days 19:42:24.750000000
142.0,213.0,143.0,213.0,142.0,214.0,143.0,214.0,0.010738855625,0.022369400625,0.120342880625,0.125664430625,38.283053,-123.026075,1225.0,0 days 19:44:36.000000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.0140223489,0.0265183449,0.1060978689,0.0822244609,38.278847,-123.02517,1328.0,0 days 19:46:44.750000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.018820638409,0.031097881009,0.101590070409,0.077498073609,38.274217,-123.024347,1428.0,0 days 19:48:49.750000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.025199094025,0.037425303025,0.095279774025,0.071136782025,38.267878,-123.024155,1528.0,0 days 19:50:54.750000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.030143049025,0.042419760025,0.090268369025,0.066175841025,38.262895,-123.024345,1631.0,0 days 19:53:03.500000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.035233365569,0.047773750169,0.084828237569,0.060999184769,38.257602,-123.025337,1734.0,0 days 19:55:12.250000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.0395321156,0.0526048976,0.0798351556,0.0565380996,38.2529,-123.02734,1839.0,0 days 19:57:23.500000000
142.0,213.0,143.0,213.0,142.0,212.0,143.0,212.0,0.045557727025,0.059524926025,0.072679207025,0.050275895025,38.246215,-123.030705,1941.0,0 days 19:59:31.000000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.045331101449,0.067631360649,0.064548482049,0.050478152649,38.24122,-123.031093,2042.0,0 days 20:01:37.250000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.042273749824,0.064749570624,0.067472014224,0.053577378624,38.238248,-123.030432,2147.0,0 days 20:03:48.500000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.039046907225,0.061628171225,0.070619324225,0.056830211225,38.235072,-123.030035,2251.0,0 days 20:05:58.500000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.033006651569,0.055899198769,0.076428466169,0.062950870769,38.22918,-123.028863,2354.0,0 days 20:08:07.250000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.027825839809,0.051306956609,0.081187307209,0.068298724609,38.224272,-123.026647,2455.0,0 days 20:10:13.500000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.024120091929,0.047965080729,0.084642005329,0.072117568729,38.22073,-123.025277,2557.0,0 days 20:12:21.000000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.020293695969,0.044441468769,0.088265221369,0.076043796769,38.217037,-123.024137,2658.0,0 days 20:14:27.250000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.016147178704,0.040823229904,0.092069690304,0.080376941904,38.213117,-123.022148,2758.0,0 days 20:16:32.250000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.0116253504,0.0372118784,0.0960391444,0.0852575584,38.208967,-123.01872,2862.0,0 days 20:18:42.250000000
143.0,212.0,142.0,212.0,143.0,213.0,142.0,213.0,0.002665291225,0.029708635225,0.104213148225,0.094889475225,38.200553,-123.013235,2962.0,0 days 20:20:47.250000000
143.0,212.0,142.0,212.0,143.0,211.0,142.0,211.0,0.0103110884,0.0216748964,0.1005379664,0.1217431424,38.191488,-123.00742,3062.0,0 days 20:22:52.250000000
142.0,212.0,143.0,212.0,142.0,213.0,143.0,213.0,0.015961200625,0.016506080625,0.112919800625,0.119529655625,38.18495,-123.003025,3166.0,0 days 20:25:02.250000000
142.0,212.0,143.0,212.0,142.0,211.0,143.0,211.0,0.012558169604,0.024896038404,0.107878548004,0.083803377604,38.176128,-122.996598,3270.0,0 days 20:27:12.250000000
142.0,212.0,143.0,212.0,142.0,211.0,143.0,211.0,0.034068278489,0.042444723289,0.092090399889,0.064059771489,38.157895,-122.981683,3371.0,0 days 20:29:18.500000000
143.0,211.0,142.0,211.0,143.0,212.0,142.0,212.0,0.042992475969,0.075066343569,0.062188056169,0.057860948969,38.137912,-122.966437,3570.0,0 days 20:33:27.250000000
143.0,211.0,142.0,211.0,143.0,212.0,142.0,212.0,0.0209505556,0.0560150836,0.0838488816,0.0825169456,38.116373,-122.95516,3670.0,0 days 20:35:32.250000000
143.0,211.0,142.0,211.0,143.0,212.0,142.0,212.0,0.001594098624,0.038840692224,0.103248255824,0.104101676624,38.097223,-122.946932,3772.0,0 days 20:37:39.750000000
143.0,211.0,142.0,211.0,143.0,210.0,142.0,210.0,0.014966717584,0.023949463184,0.090330336384,0.121870506384,38.080738,-122.940672,3875.0,0 days 20:39:48.500000000
142.0,211.0,143.0,211.0,142.0,210.0,143.0,210.0,0.029642409225,0.032709231225,0.105606535225,0.072241310225,38.063013,-122.933785,3977.0,0 days 20:41:56.000000000
142.0,211.0,143.0,211.0,142.0,210.0,143.0,210.0,0.051139893225,0.052464351225,0.087438727225,0.052332452225,38.043363,-122.927215,4077.0,0 days 20:44:01.000000000
144.0,210.0,143.0,210.0,144.0,211.0,143.0,211.0,0.032892148324,0.034246534724,0.105383314724,0.070560667524,38.025438,-122.921218,4183.0,0 days 20:46:13.500000000
143.0,210.0,142.0,210.0,143.0,211.0,142.0,211.0,0.013093791225,0.051679516225,0.091913092225,0.094070710225,38.004383,-122.914085,4283.0,0 days 20:48:18.500000000
143.0,210.0,144.0,210.0,143.0,209.0,144.0,209.0,0.0109121201,0.0484737321,0.0940798641,0.0955260321,37.98043,-122.90431,4386.0,0 days 20:50:27.250000000
142.0,210.0,143.0,210.0,142.0,209.0,143.0,209.0,0.035292011344,0.035313081344,0.105996904144,0.069582686544,37.956253,-122.894488,4490.0,0 days 20:52:37.250000000
144.0,209.0,143.0,209.0,144.0,210.0,143.0,210.0,0.0382661049,0.0417664009,0.0959812049,0.0633735289,37.92856,-122.88563,4591.0,0 days 20:54:43.500000000
144.0,209.0,143.0,209.0,144.0,208.0,143.0,208.0,0.016402982409,0.021371028009,0.127901147409,0.126415553609,37.908138,-122.877353,4692.0,0 days 20:56:49.750000000
143.0,209.0,144.0,209.0,143.0,210.0,144.0,210.0,0.002153737344,0.033618114944,0.104358742544,0.132400204944,37.888738,-122.868412,4795.0,0 days 20:58:58.500000000
