Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:27:26, 79, 79, 100730, 2.00, 75.50, 19.19,  ,  , 37.790255, -122.302362, 2.0
20:27:27, 82, 82, 100702, 1.05, 46.40, 19.29,  ,  ,  ,  , 2.0
20:27:28, 84, 84, 100674, 1.30, 109.60, 19.19,  ,  ,  ,  , 2.0
20:27:29, 86, 86, 100646, 0.65, 131.30, 19.19,  ,  , 37.790260, -122.302317, 2.0
20:27:30, 88, 88, 100624, 1.45, 24.10, 19.19,  ,  ,  ,  , 2.1
20:27:31, 90, 90, 100603, 1.60, 358.90, 19.08,  ,  ,  ,  , 2.1
20:27:32, 92, 92, 100582, 1.20, 47.20, 19.08,  ,  , 37.790305, -122.302308, 2.1
20:27:33, 94, 94, 100550, 1.30, 321.60, 19.19,  ,  ,  ,  , 2.2
20:27:34, 97, 97, 100519, 0.80, 86.30, 18.98,  ,  ,  ,  , 2.2
20:27:35, 100, 100, 100488, 1.70, 340.10, 19.08,  ,  , 37.790322, -122.302305, 2.2
20:27:36, 100, 100, 100480, 0.95, 350.30, 18.98,  ,  ,  ,  , 2.0
20:27:37, 101, 101, 100473, 2.40, 355.10, 19.08,  ,  ,  ,  , 1.9
20:27:38, 102, 102, 100466, 0.70, 25.70, 18.98,  ,  , 37.790357, -122.302305, 1.8
20:27:39, 104, 104, 100438, 1.55, 350.00, 19.08,  ,  ,  ,  , 1.9
20:27:40, 106, 106, 100411, 0.85, 340.30, 18.98,  ,  ,  ,  , 1.9
20:27:41, 108, 108, 100384, 1.90, 347.30, 18.98,  ,  , 37.790397, -122.302308, 1.9
20:27:42, 110, 110, 100370, 0.40, 38.70, 18.87,  ,  ,  ,  , 1.8
20:27:43, 111, 111, 100357, 1.05, 156.50, 18.98,  ,  ,  ,  , 1.7
20:27:44, 112, 112, 100344, 0.80, 73.40, 18.87,  ,  , 37.790392, -122.302283, 1.7
20:27:45, 115, 115, 100309, 0.35, 25.80, 18.87,  ,  ,  ,  , 1.7
20:27:46, 118, 118, 100274, 1.45, 32.10, 18.87,  ,  ,  ,  , 1.7
20:27:47, 120, 120, 100240, 1.20, 333.10, 18.87,  ,  , 37.790423, -122.302273, 1.7
20:27:48, 121, 121, 100228, 2.50, 37.30, 18.77,  ,  ,  ,  , 1.7
20:27:49, 122, 122, 100217, 1.40, 338.00, 18.77,  ,  ,  ,  , 1.7
20:27:50, 123, 123, 100206, 2.55, 35.30, 18.77,  ,  , 37.790485, -122.302248, 1.7
20:27:51, 125, 125, 100190, 1.65, 308.50, 18.77,  ,  ,  ,  , 1.7
20:27:52, 126, 126, 100175, 1.90, 23.80, 18.77,  ,  ,  ,  , 1.6
20:27:53, 127, 127, 100160, 1.40, 303.00, 18.77,  ,  , 37.790533, -122.302255, 1.6
20:27:54, 129, 129, 100144, 1.80, 29.30, 18.77,  ,  ,  ,  , 1.5
20:27:55, 130, 130, 100128, 2.25, 331.30, 18.66,  ,  ,  ,  , 1.6
20:27:56, 131, 131, 100112, 1.50, 13.40, 18.66,  ,  , 37.790585, -122.302255, 1.6
20:27:57, 133, 133, 100096, 1.60, 325.70, 18.66,  ,  ,  ,  , 1.6
20:27:58, 134, 134, 100080, 0.60, 326.50, 18.66,  ,  ,  ,  , 1.5
20:27:59, 135, 135, 100064, 0.55, 126.00, 18.66,  ,  , 37.790612, -122.302260, 1.4
20:28:01, 139, 139, 100018, 0.95, 351.30, 18.66,  ,  ,  ,  , 1.4
20:28:02, 141, 141, 99996, 0.75, 45.50, 18.56,  ,  , 37.790635, -122.302268, 1.4
20:28:03, 143, 143, 99973, 1.35, 325.70, 18.56,  ,  ,  ,  , 1.5
20:28:04, 145, 145, 99951, 1.15, 347.30, 18.56,  ,  ,  ,  , 1.6
20:28:05, 147, 147, 99930, 1.85, 325.20, 18.56,  ,  , 37.790667, -122.302283, 1.6
20:28:06, 148, 148, 99916, 1.25, 330.40, 18.46,  ,  ,  ,  , 1.6
20:28:07, 149, 149, 99902, 2.05, 317.80, 18.56,  ,  ,  ,  , 1.6
20:28:08, 150, 150, 99888, 1.55, 324.60, 18.46,  ,  , 37.790715, -122.302310, 1.6
20:28:09, 152, 152, 99867, 2.40, 329.40, 18.46,  ,  ,  ,  , 1.6
20:28:10, 153, 153, 99847, 1.25, 35.50, 18.46,  ,  ,  ,  , 1.6
20:28:11, 155, 155, 99828, 1.65, 359.70, 18.46,  ,  , 37.790767, -122.302293, 1.6
20:28:12, 157, 157, 99810, 1.20, 13.30, 18.46,  ,  ,  ,  , 1.6
20:28:13, 158, 158, 99793, 0.90, 22.90, 18.35,  ,  ,  ,  , 1.6
20:28:14, 160, 160, 99776, 0.75, 39.60, 18.35,  ,  , 37.790783, -122.302265, 1.5
20:28:15, 161, 161, 99760, 1.65, 57.60, 18.46,  ,  ,  ,  , 1.5
20:28:16, 162, 162, 99745, 1.00, 49.10, 18.35,  ,  ,  ,  , 1.4
20:28:17, 163, 163, 99730, 1.00, 3.10, 18.46,  ,  , 37.790800, -122.302240, 1.4
20:28:18, 166, 166, 99703, 1.50, 343.50, 18.25,  ,  ,  ,  , 1.5
20:28:19, 168, 168, 99676, 2.00, 9.20, 18.35,  ,  ,  ,  , 1.5
20:28:20, 170, 170, 99650, 1.85, 358.10, 18.35,  ,  , 37.790842, -122.302242, 1.6
20:28:21, 171, 171, 99636, 1.80, 357.60, 18.35,  ,  ,  ,  , 1.6
20:28:22, 172, 172, 99623, 2.05, 359.50, 18.25,  ,  ,  ,  , 1.6
20:28:23, 173, 173, 99610, 1.50, 13.70, 18.25,  ,  , 37.790892, -122.302232, 1.5
20:28:24, 176, 176, 99585, 2.10, 3.90, 18.35,  ,  ,  ,  , 1.6
20:28:25, 178, 178, 99561, 1.40, 50.00, 18.35,  ,  ,  ,  , 1.6
20:28:26, 180, 180, 99538, 1.45, 1.10, 18.35,  ,  , 37.790928, -122.302205, 1.7
20:28:27, 182, 182, 99510, 1.25, 40.40, 18.35,  ,  ,  ,  , 1.7
20:28:28, 184, 184, 99482, 0.90, 50.70, 18.35,  ,  ,  ,  , 1.8
20:28:29, 187, 187, 99454, 1.20, 23.30, 18.35,  ,  , 37.790948, -122.302187, 1.9
20:28:30, 188, 188, 99438, 1.65, 357.80, 18.25,  ,  ,  ,  , 1.9
20:28:31, 189, 189, 99423, 1.75, 10.30, 18.35,  ,  ,  ,  , 1.8
20:28:32, 191, 191, 99408, 1.90, 356.20, 18.25,  ,  , 37.790997, -122.302182, 1.7
20:28:33, 192, 192, 99391, 1.65, 344.50, 18.25,  ,  ,  ,  , 1.7
20:28:34, 193, 193, 99375, 1.25, 13.30, 18.25,  ,  ,  ,  , 1.7
20:28:35, 195, 195, 99360, 1.90, 340.80, 18.15,  ,  , 37.791043, -122.302187, 1.8
20:28:36, 197, 197, 99332, 1.80, 26.30, 18.25,  ,  ,  ,  , 1.8
20:28:37, 199, 199, 99305, 1.35, 317.70, 18.15,  ,  ,  ,  , 1.8
20:28:38, 202, 202, 99278, 1.95, 0.70, 18.15,  ,  , 37.791082, -122.302187, 1.8
20:28:39, 204, 204, 99249, 1.40, 335.50, 18.15,  ,  ,  ,  , 1.9
20:28:40, 206, 206, 99220, 0.90, 358.10, 18.15,  ,  ,  ,  , 1.9
20:28:41, 209, 209, 99192, 1.35, 355.70, 18.04,  ,  , 37.791113, -122.302192, 1.9
20:28:42, 211, 211, 99168, 1.10, 350.80, 18.04,  ,  ,  ,  , 1.8
20:28:43, 213, 213, 99145, 2.10, 353.40, 18.04,  ,  ,  ,  , 1.9
20:28:44, 215, 215, 99122, 1.35, 3.60, 18.04,  ,  , 37.791155, -122.302195, 2.0
20:28:45, 217, 217, 99099, 2.65, 8.70, 18.04,  ,  ,  ,  , 2.0
20:28:46, 219, 219, 99076, 1.60, 350.70, 17.94,  ,  ,  ,  , 2.0
20:28:47, 221, 221, 99054, 2.15, 17.80, 17.94,  ,  , 37.791205, -122.302185, 2.1
20:28:48, 221, 221, 99046, 1.35, 328.40, 17.94,  ,  ,  ,  , 2.0
20:28:49, 222, 222, 99038, 1.50, 13.80, 17.94,  ,  ,  ,  , 1.9
20:28:50, 223, 223, 99030, 1.45, 343.60, 17.94,  ,  , 37.791235, -122.302188, 1.8
20:28:51, 224, 224, 99009, 2.15, 50.20, 17.94,  ,  ,  ,  , 1.7
20:28:52, 226, 226, 98989, 2.40, 315.00, 17.94,  ,  ,  ,  , 1.6
20:28:53, 228, 228, 98970, 1.40, 329.50, 18.04,  ,  , 37.791272, -122.302163, 1.6
20:28:54, 230, 230, 98942, 1.75, 337.10, 17.94,  ,  ,  ,  , 1.6
20:28:55, 232, 232, 98914, 0.55, 359.70, 18.04,  ,  ,  ,  , 1.7
20:28:56, 235, 235, 98886, 0.30, 52.10, 17.94,  ,  , 37.791297, -122.302155, 1.7
20:28:57, 237, 237, 98864, 0.80, 6.80, 18.04,  ,  ,  ,  , 1.7
20:28:58, 238, 238, 98843, 0.85, 28.40, 18.04,  ,  ,  ,  , 1.7
20:28:59, 240, 240, 98822, 1.15, 346.50, 17.94,  ,  , 37.791328, -122.302160, 1.7
20:29:02, 245, 245, 98770, 2.20, 344.40, 18.15,  ,  , 37.791382, -122.302152, 1.7
20:29:03, 246, 246, 98752, 1.80, 327.00, 18.15,  ,  ,  ,  , 1.8
20:29:04, 248, 248, 98735, 2.30, 18.00, 18.15,  ,  ,  ,  , 1.8
20:29:05, 249, 249, 98718, 2.05, 338.30, 18.04,  ,  , 37.791432, -122.302158, 1.8
20:29:06, 251, 251, 98697, 1.95, 3.10, 18.04,  ,  ,  ,  , 1.7
20:29:07, 253, 253, 98676, 1.30, 351.70, 18.15,  ,  ,  ,  , 1.7
20:29:08, 254, 254, 98656, 1.85, 338.90, 18.04,  ,  , 37.791468, -122.302175, 1.6
20:29:09, 256, 256, 98631, 2.60, 11.10, 18.15,  ,  ,  ,  , 1.6
20:29:10, 258, 258, 98606, 1.70, 323.90, 18.15,  ,  ,  ,  , 1.7
20:29:11, 261, 261, 98582, 2.00, 350.10, 18.15,  ,  , 37.791523, -122.302192, 1.7
20:29:12, 263, 263, 98558, 2.35, 333.60, 18.04,  ,  ,  ,  , 1.7
20:29:13, 265, 265, 98534, 2.75, 351.00, 18.04,  ,  ,  ,  , 1.7
20:29:14, 267, 267, 98510, 2.20, 339.70, 18.04,  ,  , 37.791577, -122.302190, 1.8
20:29:16, 272, 272, 98451, 2.50, 15.80, 18.04,  ,  ,  ,  , 2.0
20:29:17, 274, 274, 98422, 1.60, 355.00, 17.94,  ,  , 37.791620, -122.302167, 2.0
20:29:18, 276, 276, 98406, 1.65, 28.80, 17.94,  ,  ,  ,  , 2.1
20:29:19, 277, 277, 98391, 1.70, 352.80, 17.94,  ,  ,  ,  , 2.0
20:29:20, 278, 278, 98376, 2.85, 8.60, 17.94,  ,  , 37.791672, -122.302153, 2.0
20:29:21, 280, 280, 98350, 2.40, 44.60, 17.84,  ,  ,  ,  , 2.0
20:29:22, 283, 283, 98324, 2.65, 13.60, 17.63,  ,  ,  ,  , 2.0
20:29:23, 285, 285, 98298, 2.30, 4.90, 17.63,  ,  , 37.791733, -122.302133, 2.0
20:29:24, 287, 287, 98276, 3.00, 20.00, 17.73,  ,  ,  ,  , 2.0
20:29:25, 288, 288, 98255, 2.60, 7.50, 17.84,  ,  ,  ,  , 2.0
20:29:26, 290, 290, 98234, 3.30, 2.20, 17.84,  ,  , 37.791807, -122.302103, 2.0
20:29:27, 292, 292, 98211, 3.05, 356.40, 17.84,  ,  ,  ,  , 1.9
20:29:28, 294, 294, 98189, 3.25, 19.20, 17.84,  ,  ,  ,  , 1.8
20:29:29, 296, 296, 98168, 2.70, 6.40, 17.84,  ,  , 37.791880, -122.302088, 1.8
20:29:30, 297, 297, 98152, 2.95, 24.00, 17.84,  ,  ,  ,  , 1.8
20:29:31, 298, 298, 98137, 2.15, 31.10, 17.84,  ,  ,  ,  , 1.8
20:29:32, 300, 300, 98122, 3.90, 32.60, 17.84,  ,  , 37.791937, -122.302037, 1.8
20:29:33, 301, 301, 98104, 2.05, 353.30, 17.84,  ,  ,  ,  , 1.8
20:29:34, 303, 303, 98087, 3.40, 25.80, 17.84,  ,  ,  ,  , 1.7
20:29:35, 304, 304, 98070, 2.20, 13.90, 17.73,  ,  , 37.791998, -122.301997, 1.7
20:29:36, 306, 306, 98051, 2.65, 10.80, 17.73,  ,  ,  ,  , 1.6
20:29:37, 307, 307, 98032, 3.15, 14.60, 17.84,  ,  ,  ,  , 1.6
20:29:38, 309, 309, 98014, 1.95, 24.70, 17.73,  ,  , 37.792052, -122.301977, 1.6
20:29:39, 310, 310, 97997, 2.25, 9.90, 17.73,  ,  ,  ,  , 1.5
20:29:40, 312, 312, 97980, 2.85, 13.40, 17.63,  ,  ,  ,  , 1.5
20:29:41, 313, 313, 97964, 2.90, 14.80, 17.73,  ,  , 37.792118, -122.301948, 1.5
20:29:42, 315, 315, 97945, 1.65, 7.30, 17.63,  ,  ,  ,  , 1.5
20:29:43, 316, 316, 97927, 3.30, 23.30, 17.73,  ,  ,  ,  , 1.5
20:29:44, 318, 318, 97910, 1.05, 22.50, 17.63,  ,  , 37.792172, -122.301915, 1.5
20:29:45, 321, 321, 97877, 2.05, 42.10, 17.63,  ,  ,  ,  , 1.6
20:29:46, 323, 323, 97844, 1.70, 46.70, 17.53,  ,  ,  ,  , 1.7
20:29:47, 326, 326, 97812, 2.50, 40.90, 17.63,  ,  , 37.792222, -122.301883, 1.8
20:29:48, 327, 327, 97804, 2.55, 27.50, 17.63,  ,  ,  ,  , 1.8
20:29:49, 328, 328, 97797, 2.90, 14.90, 17.63,  ,  ,  ,  , 1.7
20:29:50, 328, 328, 97790, 3.85, 17.60, 17.63,  ,  , 37.792315, -122.301853, 1.6
20:29:51, 331, 331, 97756, 2.70, 7.30, 17.53,  ,  ,  ,  , 1.7
20:29:52, 334, 334, 97723, 2.80, 3.00, 17.63,  ,  ,  ,  , 1.8
20:29:53, 337, 337, 97690, 2.85, 10.60, 17.53,  ,  , 37.792405, -122.301845, 1.9
20:29:54, 339, 339, 97666, 3.90, 17.40, 17.63,  ,  ,  ,  , 1.9
20:29:55, 341, 341, 97643, 2.30, 358.90, 17.53,  ,  ,  ,  , 2.0
20:29:56, 343, 343, 97620, 3.50, 29.20, 17.53,  ,  , 37.792488, -122.301805, 2.0
20:29:57, 344, 344, 97607, 2.35, 14.90, 17.63,  ,  ,  ,  , 2.0
20:29:58, 345, 345, 97594, 2.90, 21.70, 17.53,  ,  ,  ,  , 1.9
20:29:59, 346, 346, 97582, 3.30, 16.30, 17.53,  ,  , 37.792567, -122.301763, 1.7
20:30:00, 348, 348, 97563, 2.25, 27.20, 17.53,  ,  ,  ,  , 1.6
20:30:01, 349, 349, 97544, 3.65, 14.60, 17.53,  ,  ,  ,  , 1.7
20:30:02, 351, 351, 97526, 2.45, 11.20, 17.43,  ,  , 37.792638, -122.301725, 1.8
20:30:03, 353, 353, 97498, 3.15, 25.90, 17.53,  ,  ,  ,  , 1.8
20:30:04, 355, 355, 97471, 2.25, 26.80, 17.53,  ,  ,  ,  , 1.8
20:30:05, 358, 358, 97444, 3.25, 15.00, 17.53,  ,  , 37.792703, -122.301683, 1.8
20:30:06, 360, 360, 97416, 2.70, 355.80, 17.53,  ,  ,  ,  , 1.8
20:30:07, 363, 363, 97389, 2.55, 25.30, 17.43,  ,  ,  ,  , 1.8
20:30:08, 365, 365, 97362, 2.75, 7.40, 17.43,  ,  , 37.792772, -122.301663, 1.8
20:30:09, 366, 366, 97351, 3.00, 15.90, 17.43,  ,  ,  ,  , 1.8
20:30:10, 367, 367, 97340, 3.00, 19.10, 17.43,  ,  ,  ,  , 1.8
20:30:11, 368, 368, 97330, 3.25, 14.20, 17.43,  ,  , 37.792847, -122.301635, 1.7
20:30:12, 370, 370, 97307, 3.75, 10.10, 17.53,  ,  ,  ,  , 1.8
20:30:13, 371, 371, 97285, 4.25, 22.40, 17.43,  ,  ,  ,  , 1.8
20:30:14, 373, 373, 97264, 4.20, 7.00, 17.53,  ,  , 37.792947, -122.301598, 1.9
20:30:15, 375, 375, 97243, 2.80, 21.40, 17.33,  ,  ,  ,  , 1.8
20:30:16, 377, 377, 97222, 3.00, 22.40, 17.43,  ,  ,  ,  , 1.8
20:30:17, 379, 379, 97202, 3.45, 20.90, 17.33,  ,  , 37.793027, -122.301562, 1.7
20:30:18, 380, 380, 97182, 3.00, 15.20, 17.33,  ,  ,  ,  , 1.7
20:30:19, 382, 382, 97162, 3.30, 5.10, 17.12,  ,  ,  ,  , 1.6
20:30:20, 384, 384, 97142, 3.25, 31.30, 17.22,  ,  , 37.793112, -122.301532, 1.6
20:30:21, 386, 386, 97118, 3.80, 355.70, 17.33,  ,  ,  ,  , 1.7
20:30:22, 388, 388, 97095, 2.90, 35.40, 17.22,  ,  ,  ,  , 1.8
20:30:23, 390, 390, 97072, 3.30, 18.90, 17.33,  ,  , 37.793193, -122.301502, 1.8
20:30:27, 397, 397, 96992, 2.55, 7.90, 17.22,  ,  ,  ,  , 1.8
20:30:28, 398, 398, 96972, 3.95, 22.50, 17.33,  ,  ,  ,  , 1.8
20:30:29, 400, 400, 96952, 3.45, 14.40, 17.22,  ,  , 37.793365, -122.301430, 1.8
20:30:30, 402, 402, 96927, 4.20, 8.40, 17.33,  ,  ,  ,  , 1.8
20:30:31, 404, 404, 96903, 4.50, 4.30, 17.33,  ,  ,  ,  , 1.8
20:30:32, 406, 406, 96880, 4.00, 5.70, 17.22,  ,  , 37.793480, -122.301417, 1.9
20:30:33, 408, 408, 96864, 4.00, 20.70, 17.33,  ,  ,  ,  , 1.8
20:30:34, 409, 409, 96848, 3.75, 3.90, 17.33,  ,  ,  ,  , 1.8
20:30:35, 411, 411, 96832, 3.15, 9.50, 17.22,  ,  , 37.793577, -122.301390, 1.7
20:30:36, 413, 413, 96807, 3.95, 6.70, 17.22,  ,  ,  ,  , 1.7
20:30:37, 415, 415, 96783, 3.50, 8.60, 17.22,  ,  ,  ,  , 1.8
20:30:38, 417, 417, 96760, 3.20, 10.20, 17.12,  ,  , 37.793673, -122.301362, 1.8
20:30:39, 418, 418, 96739, 3.55, 13.20, 17.22,  ,  ,  ,  , 1.8
20:30:40, 420, 420, 96718, 3.50, 12.70, 17.22,  ,  ,  ,  , 1.8
20:30:41, 422, 422, 96698, 3.70, 13.80, 17.22,  ,  , 37.793765, -122.301327, 1.8
20:30:42, 424, 424, 96677, 3.75, 13.90, 17.12,  ,  ,  ,  , 1.8
20:30:43, 426, 426, 96657, 4.15, 5.40, 17.12,  ,  ,  ,  , 1.8
20:30:44, 427, 427, 96638, 3.45, 15.00, 17.12,  ,  , 37.793870, -122.301295, 1.8
20:30:45, 430, 430, 96605, 3.95, 9.20, 17.12,  ,  ,  ,  , 1.8
20:30:46, 433, 433, 96572, 4.90, 7.60, 17.12,  ,  ,  ,  , 1.9
20:30:47, 436, 436, 96540, 4.05, 358.90, 17.12,  ,  , 37.793982, -122.301277, 2.0
20:30:48, 437, 437, 96528, 5.15, 9.90, 17.12,  ,  ,  ,  , 2.0
20:30:49, 438, 438, 96517, 4.15, 5.20, 17.12,  ,  ,  ,  , 1.9
20:30:50, 439, 439, 96506, 3.65, 15.20, 17.02,  ,  , 37.794100, -122.301272, 1.8
20:30:51, 441, 441, 96483, 3.95, 16.50, 16.92,  ,  ,  ,  , 1.8
20:30:52, 443, 443, 96461, 4.20, 354.50, 16.92,  ,  ,  ,  , 1.8
20:30:53, 444, 444, 96440, 3.35, 27.20, 16.92,  ,  , 37.794202, -122.301245, 1.9
20:30:54, 447, 447, 96410, 3.25, 7.90, 16.92,  ,  ,  ,  , 1.9
20:30:55, 449, 449, 96381, 4.25, 15.40, 17.02,  ,  ,  ,  , 2.0
20:30:56, 452, 452, 96352, 4.10, 12.40, 17.02,  ,  , 37.794300, -122.301215, 2.1
20:30:57, 453, 453, 96338, 3.95, 357.60, 17.12,  ,  ,  ,  , 1.9
20:30:58, 454, 454, 96325, 4.55, 24.80, 17.12,  ,  ,  ,  , 1.8
20:30:59, 456, 456, 96312, 4.00, 344.70, 17.02,  ,  , 37.794408, -122.301190, 1.6
20:31:00, 458, 458, 96285, 4.10, 8.60, 16.92,  ,  ,  ,  , 1.7
20:31:01, 460, 460, 96257, 4.50, 8.30, 17.02,  ,  ,  ,  , 1.8
20:31:02, 463, 463, 96230, 3.80, 4.30, 16.92,  ,  , 37.794522, -122.301175, 1.9
20:31:04, 466, 466, 96193, 4.50, 13.30, 16.92,  ,  ,  ,  , 1.9
20:31:05, 467, 467, 96176, 5.50, 346.80, 16.92,  ,  , 37.794652, -122.301178, 1.9
20:31:06, 469, 469, 96152, 4.80, 9.30, 16.92,  ,  ,  ,  , 1.9
20:31:07, 471, 471, 96129, 5.20, 355.80, 16.92,  ,  ,  ,  , 1.8
20:31:08, 473, 473, 96106, 4.55, 359.40, 16.92,  ,  , 37.794782, -122.301183, 1.8
20:31:09, 476, 476, 96078, 5.05, 3.10, 16.92,  ,  ,  ,  , 1.8
20:31:10, 478, 478, 96051, 4.25, 358.40, 16.92,  ,  ,  ,  , 1.9
20:31:11, 481, 481, 96024, 5.10, 8.50, 16.82,  ,  , 37.794907, -122.301172, 2.0
20:31:12, 482, 482, 96003, 5.10, 349.70, 16.82,  ,  ,  ,  , 2.0
20:31:13, 484, 484, 95982, 4.55, 16.20, 16.82,  ,  ,  ,  , 2.0
20:31:14, 486, 486, 95962, 5.30, 338.60, 16.82,  ,  , 37.795037, -122.301180, 1.9
20:31:15, 488, 488, 95938, 5.05, 25.70, 16.82,  ,  ,  ,  , 1.9
20:31:16, 490, 490, 95914, 5.45, 355.80, 16.92,  ,  ,  ,  , 2.0
20:31:17, 492, 492, 95890, 5.05, 0.10, 16.82,  ,  , 37.795170, -122.301168, 2.1
20:31:18, 494, 494, 95863, 5.55, 347.30, 16.82,  ,  ,  ,  , 2.1
20:31:19, 497, 497, 95837, 5.30, 4.90, 16.72,  ,  ,  ,  , 2.1
20:31:20, 499, 499, 95812, 5.30, 356.40, 16.72,  ,  , 37.795312, -122.301187, 2.1
20:31:21, 500, 500, 95796, 5.30, 355.00, 16.72,  ,  ,  ,  , 2.1
20:31:22, 502, 502, 95780, 4.70, 3.60, 16.72,  ,  ,  ,  , 2.0
20:31:23, 503, 503, 95764, 5.65, 352.60, 16.82,  ,  , 37.795442, -122.301187, 1.9
20:31:24, 506, 506, 95732, 4.40, 359.90, 16.82,  ,  ,  ,  , 2.0
20:31:25, 509, 509, 95701, 5.55, 345.90, 16.82,  ,  ,  ,  , 2.0
20:31:26, 511, 511, 95670, 5.35, 14.70, 16.82,  ,  , 37.795572, -122.301188, 2.1
20:31:27, 513, 513, 95647, 6.10, 341.30, 16.82,  ,  ,  ,  , 2.1
20:31:28, 515, 515, 95625, 5.15, 6.50, 16.92,  ,  ,  ,  , 2.1
20:31:29, 517, 517, 95604, 5.35, 356.00, 16.92,  ,  , 37.795712, -122.301197, 2.1
20:31:31, 520, 520, 95566, 5.60, 3.70, 16.92,  ,  ,  ,  , 2.0
20:31:32, 522, 522, 95548, 5.15, 351.50, 16.92,  ,  , 37.795860, -122.301217, 1.9
20:31:33, 524, 524, 95523, 5.05, 352.00, 16.72,  ,  ,  ,  , 2.0
20:31:34, 526, 526, 95498, 6.20, 356.70, 16.72,  ,  ,  ,  , 2.0
20:31:35, 528, 528, 95474, 6.15, 355.90, 16.82,  ,  , 37.796015, -122.301238, 2.1
20:31:36, 530, 530, 95453, 5.55, 343.60, 16.82,  ,  ,  ,  , 2.0
20:31:37, 532, 532, 95433, 6.65, 1.10, 16.82,  ,  ,  ,  , 1.9
20:31:38, 534, 534, 95414, 5.35, 357.50, 16.82,  ,  , 37.796173, -122.301255, 1.9
20:31:39, 536, 536, 95392, 5.70, 353.90, 16.82,  ,  ,  ,  , 1.9
