x1,y1,x2,y2,x3,y3,x4,y4,d1,d2,d3,d4,lat,lon,alt,time_est
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.016301544225,0.030475669225,0.092241714225,0.095149053225,39.787557,-86.173135,208.0,0 days 20:42:23.125000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.018086869849,0.031612544849,0.090820595849,0.093080428049,39.785975,-86.175493,308.0,0 days 20:43:25.625000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.018694476889,0.032002901889,0.090339982889,0.092382881089,39.785438,-86.176283,417.0,0 days 20:44:33.750000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.019035456804,0.032147256804,0.090116092804,0.091962652004,39.785162,-86.176998,525.0,0 days 20:45:41.250000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.019378709225,0.032073334225,0.090028039225,0.091458030225,39.78496,-86.178515,628.0,0 days 20:46:45.625000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.019765154404,0.032105854404,0.089865318404,0.090941899204,39.784697,-86.179802,728.0,0 days 20:47:48.125000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.020368803844,0.032342103844,0.089500919844,0.090210635044,39.784225,-86.181138,835.0,0 days 20:48:55.000000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.0206943225,0.0323343225,0.0893986225,0.0897755225,39.784022,-86.18235,946.0,0 days 20:50:04.375000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.021152313104,0.032462863104,0.089167049104,0.089214978304,39.783688,-86.183548,1050.0,0 days 20:51:09.375000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.021303506225,0.032306881225,0.089232136225,0.088973337225,39.783655,-86.184665,1159.0,0 days 20:52:17.500000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.021381355625,0.032051980625,0.089394205625,0.088803140625,39.783708,-86.185875,1284.0,0 days 20:53:35.625000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.021661215204,0.031913015204,0.089424651204,0.088415370404,39.783597,-86.187398,1387.0,0 days 20:54:40.000000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.0220139076,0.0318416576,0.0893955876,0.0879628736,39.78342,-86.18894,1499.0,0 days 20:55:50.000000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.022206847044,0.031588547044,0.089553331044,0.087675215844,39.783417,-86.190562,1616.0,0 days 20:57:03.125000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.022454802225,0.031271927225,0.089764332225,0.087322463225,39.783417,-86.192615,1718.0,0 days 20:58:06.875000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.022888993689,0.031031818689,0.089900387689,0.086785199489,39.78329,-86.195067,1819.0,0 days 20:59:10.000000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.022874578689,0.030329903689,0.090520972689,0.086719284489,39.78363,-86.197567,1921.0,0 days 21:00:13.750000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.02314404,0.02965529,0.09112464,0.08638025,39.783828,-86.201,2025.0,0 days 21:01:18.750000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.02380421,0.02858296,0.09218941,0.08571504,39.784087,-86.2073,2127.0,0 days 21:02:22.500000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.023745946244,0.027407646244,0.093444030244,0.085854235044,39.78478,-86.211362,2229.0,0 days 21:03:26.250000000
412.0,208.0,411.0,208.0,412.0,207.0,411.0,207.0,0.024555133584,0.027208683584,0.093771229584,0.085174750784,39.784572,-86.215028,2330.0,0 days 21:04:29.375000000
