Local time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
22:32:27, 2, 2, 102228, 0.05, 117.70, 20.89,  ,  , 38.006305, -121.641905, 0.3
22:32:28, 3, 3, 102217, 1.80, 139.30, 20.35,  ,  ,  ,  , 0.3
22:32:29, 3, 3, 102207, 1.90, 146.30, 20.03,  ,  ,  ,  , 0.2
22:32:30, 4, 4, 102198, 1.60, 162.80, 19.82,  ,  , 38.006277, -121.641880, 0.2
22:32:31, 5, 5, 102188, 1.75, 151.80, 19.71,  ,  ,  ,  , 0.2
22:32:32, 6, 6, 102179, 0.65, 134.50, 19.61,  ,  ,  ,  , 0.3
22:32:33, 7, 7, 102170, 1.50, 147.00, 19.61,  ,  , 38.006242, -121.641853, 0.3
22:32:34, 8, 8, 102150, 1.80, 134.60, 19.61,  ,  ,  ,  , 0.5
22:32:35, 10, 10, 102131, 1.10, 148.50, 19.61,  ,  ,  ,  , 0.7
22:32:36, 11, 11, 102112, 2.15, 159.70, 19.61,  ,  , 38.006205, -121.641822, 0.8
22:32:37, 12, 12, 102099, 1.30, 150.20, 19.61,  ,  ,  ,  , 0.9
22:32:38, 13, 13, 102086, 1.40, 176.40, 19.50,  ,  ,  ,  , 1.0
22:32:39, 15, 15, 102074, 1.50, 166.30, 19.40,  ,  , 38.006163, -121.641798, 1.1
22:32:40, 15, 15, 102064, 1.10, 153.10, 19.40,  ,  ,  ,  , 1.0
22:32:41, 16, 16, 102055, 2.20, 157.70, 19.50,  ,  ,  ,  , 1.0
22:32:42, 17, 17, 102046, 1.40, 169.30, 19.61,  ,  , 38.006123, -121.641778, 1.0
22:32:44, 22, 22, 101983, 1.45, 154.60, 19.50,  ,  ,  ,  , 1.3
22:32:45, 25, 25, 101952, 1.10, 160.40, 19.50,  ,  , 38.006085, -121.641763, 1.4
22:32:46, 25, 25, 101944, 2.45, 154.50, 19.50,  ,  ,  ,  , 1.4
22:32:47, 26, 26, 101937, 1.55, 161.00, 19.50,  ,  ,  ,  , 1.4
22:32:48, 26, 26, 101930, 2.15, 165.70, 19.40,  ,  , 38.006035, -121.641740, 1.3
22:32:49, 27, 27, 101923, 2.35, 153.80, 19.40,  ,  ,  ,  , 1.2
22:32:50, 28, 28, 101916, 1.55, 161.20, 19.50,  ,  ,  ,  , 1.2
22:32:51, 28, 28, 101910, 2.00, 158.40, 19.40,  ,  , 38.005982, -121.641715, 1.1
22:32:52, 31, 31, 101873, 1.55, 170.40, 19.50,  ,  ,  ,  , 1.3
22:32:53, 34, 34, 101837, 0.40, 161.50, 19.50,  ,  ,  ,  , 1.5
22:32:54, 37, 37, 101802, 1.20, 154.10, 19.50,  ,  , 38.005945, -121.641702, 1.7
22:32:56, 39, 39, 101783, 1.50, 161.80, 19.40,  ,  ,  ,  , 1.4
22:32:57, 39, 39, 101774, 1.80, 165.20, 19.40,  ,  , 38.005907, -121.641692, 1.2
22:32:59, 42, 42, 101736, 1.45, 174.60, 19.29,  ,  ,  ,  , 1.4
22:33:00, 44, 44, 101718, 1.90, 204.20, 19.29,  ,  , 38.005858, -121.641700, 1.5
22:33:01, 45, 45, 101701, 0.35, 237.10, 19.29,  ,  ,  ,  , 1.5
22:33:02, 47, 47, 101684, 1.15, 154.80, 19.29,  ,  ,  ,  , 1.6
22:33:03, 48, 48, 101668, 1.05, 183.50, 19.29,  ,  , 38.005823, -121.641687, 1.7
22:33:04, 50, 50, 101650, 1.20, 144.00, 19.40,  ,  ,  ,  , 1.7
22:33:05, 51, 51, 101633, 1.15, 165.70, 19.40,  ,  ,  ,  , 1.5
22:33:06, 52, 52, 101616, 1.60, 199.80, 19.40,  ,  , 38.005795, -121.641682, 1.4
22:33:07, 55, 55, 101590, 0.75, 206.30, 19.40,  ,  ,  ,  , 1.4
22:33:08, 57, 57, 101564, 1.05, 218.40, 19.29,  ,  ,  ,  , 1.5
22:33:09, 59, 59, 101538, 1.10, 181.30, 19.29,  ,  , 38.005772, -121.641708, 1.6
22:33:10, 60, 60, 101527, 0.90, 185.20, 19.19,  ,  ,  ,  , 1.6
22:33:11, 61, 61, 101517, 1.35, 206.30, 19.19,  ,  ,  ,  , 1.5
22:33:12, 61, 61, 101508, 0.70, 189.00, 19.29,  ,  , 38.005758, -121.641718, 1.5
22:33:13, 64, 64, 101472, 0.85, 227.10, 19.19,  ,  ,  ,  , 1.6
22:33:14, 67, 67, 101437, 0.80, 154.60, 19.19,  ,  ,  ,  , 1.7
22:33:15, 70, 70, 101402, 0.80, 162.70, 19.08,  ,  , 38.005745, -121.641723, 1.8
22:33:16, 72, 72, 101379, 0.80, 245.00, 19.08,  ,  ,  ,  , 1.9
22:33:17, 74, 74, 101357, 0.80, 217.30, 19.08,  ,  ,  ,  , 1.9
22:33:18, 76, 76, 101336, 0.65, 240.10, 19.08,  ,  , 38.005725, -121.641748, 1.9
22:33:19, 77, 77, 101324, 0.85, 171.30, 19.08,  ,  ,  ,  , 1.8
22:33:20, 78, 78, 101313, 1.05, 195.40, 19.08,  ,  ,  ,  , 1.7
22:33:21, 79, 79, 101302, 1.35, 226.70, 19.08,  ,  , 38.005697, -121.641767, 1.6
22:33:22, 81, 81, 101272, 1.40, 193.90, 19.08,  ,  ,  ,  , 1.7
22:33:23, 83, 83, 101242, 1.30, 233.00, 19.08,  ,  ,  ,  , 1.8
22:33:24, 86, 86, 101212, 1.45, 213.10, 18.98,  ,  , 38.005667, -121.641798, 2.0
22:33:25, 88, 88, 101188, 0.70, 167.50, 18.98,  ,  ,  ,  , 2.0
22:33:26, 90, 90, 101165, 0.70, 209.70, 18.98,  ,  ,  ,  , 1.9
22:33:27, 92, 92, 101142, 0.80, 234.80, 18.87,  ,  , 38.005652, -121.641812, 1.8
22:33:28, 94, 94, 101115, 1.10, 205.50, 18.87,  ,  ,  ,  , 1.8
22:33:29, 96, 96, 101088, 1.55, 219.10, 18.87,  ,  ,  ,  , 1.9
22:33:30, 98, 98, 101062, 1.00, 199.50, 18.87,  ,  , 38.005630, -121.641845, 1.9
22:33:31, 101, 101, 101035, 1.30, 188.90, 18.87,  ,  ,  ,  , 1.9
22:33:32, 103, 103, 101008, 0.80, 182.60, 18.87,  ,  ,  ,  , 2.0
22:33:33, 105, 105, 100982, 1.20, 187.80, 18.87,  ,  , 38.005607, -121.641863, 2.1
22:33:34, 107, 107, 100956, 1.15, 224.30, 18.87,  ,  ,  ,  , 2.2
22:33:35, 109, 109, 100931, 0.40, 186.50, 18.77,  ,  ,  ,  , 2.2
22:33:36, 111, 111, 100906, 1.25, 194.50, 18.77,  ,  , 38.005585, -121.641892, 2.2
22:33:37, 113, 113, 100883, 0.80, 203.40, 18.66,  ,  ,  ,  , 2.1
22:33:38, 115, 115, 100860, 1.55, 160.00, 18.66,  ,  ,  ,  , 2.1
22:33:39, 117, 117, 100838, 2.20, 220.80, 18.66,  ,  , 38.005555, -121.641912, 2.1
22:33:40, 119, 119, 100816, 2.15, 198.60, 18.56,  ,  ,  ,  , 2.1
22:33:41, 121, 121, 100795, 1.70, 201.10, 18.56,  ,  ,  ,  , 2.0
22:33:42, 122, 122, 100774, 1.25, 200.20, 18.56,  ,  , 38.005507, -121.641952, 2.0
22:33:44, 126, 126, 100733, 1.55, 194.60, 18.56,  ,  ,  ,  , 1.9
22:33:45, 127, 127, 100714, 2.00, 209.60, 18.46,  ,  , 38.005468, -121.641970, 1.9
22:33:46, 129, 129, 100697, 1.65, 217.50, 18.46,  ,  ,  ,  , 1.8
22:33:47, 130, 130, 100680, 2.30, 199.70, 18.35,  ,  ,  ,  , 1.8
22:33:48, 132, 132, 100664, 1.95, 203.40, 18.35,  ,  , 38.005413, -121.642003, 1.7
22:33:49, 134, 134, 100638, 1.55, 198.90, 18.35,  ,  ,  ,  , 1.7
22:33:50, 136, 136, 100613, 1.85, 204.50, 18.35,  ,  ,  ,  , 1.7
22:33:51, 138, 138, 100588, 1.40, 207.70, 18.35,  ,  , 38.005370, -121.642020, 1.8
22:33:52, 139, 139, 100572, 1.45, 217.80, 18.25,  ,  ,  ,  , 1.7
22:33:53, 141, 141, 100557, 1.90, 213.70, 18.25,  ,  ,  ,  , 1.7
22:33:54, 142, 142, 100542, 1.35, 179.60, 18.35,  ,  , 38.005333, -121.642040, 1.6
22:33:55, 144, 144, 100512, 1.35, 219.30, 18.25,  ,  ,  ,  , 1.7
22:33:56, 147, 147, 100483, 1.45, 223.80, 18.25,  ,  ,  ,  , 1.7
22:33:57, 149, 149, 100454, 1.70, 218.90, 18.25,  ,  , 38.005298, -121.642082, 1.8
22:33:58, 150, 150, 100450, 1.80, 233.50, 18.25,  ,  ,  ,  , 1.7
22:33:59, 150, 150, 100447, 1.25, 189.80, 18.25,  ,  ,  ,  , 1.6
22:34:00, 150, 150, 100444, 0.85, 230.00, 18.25,  ,  , 38.005270, -121.642110, 1.5
22:34:01, 153, 153, 100411, 1.90, 243.90, 18.25,  ,  ,  ,  , 1.6
22:34:02, 156, 156, 100378, 1.90, 208.20, 18.25,  ,  ,  ,  , 1.6
22:34:03, 158, 158, 100346, 1.60, 248.60, 18.15,  ,  , 38.005248, -121.642153, 1.7
22:34:04, 159, 159, 100340, 1.90, 232.50, 18.15,  ,  ,  ,  , 1.6
22:34:05, 159, 159, 100335, 1.60, 216.10, 18.15,  ,  ,  ,  , 1.5
22:34:06, 160, 160, 100330, 0.65, 284.30, 18.15,  ,  , 38.005228, -121.642202, 1.5
22:34:07, 161, 161, 100319, 1.10, 209.90, 18.04,  ,  ,  ,  , 1.4
22:34:08, 161, 161, 100308, 1.05, 222.20, 18.04,  ,  ,  ,  , 1.3
22:34:09, 162, 162, 100298, 0.15, 159.00, 18.04,  ,  , 38.005205, -121.642225, 1.2
22:34:10, 163, 163, 100285, 0.75, 201.20, 18.04,  ,  ,  ,  , 1.1
22:34:11, 164, 164, 100272, 0.70, 186.50, 18.04,  ,  ,  ,  , 1.1
22:34:12, 165, 165, 100260, 0.70, 147.30, 18.04,  ,  , 38.005192, -121.642233, 1.2
22:34:13, 167, 167, 100242, 0.40, 157.20, 18.04,  ,  ,  ,  , 1.3
22:34:14, 168, 168, 100225, 0.70, 176.30, 18.04,  ,  ,  ,  , 1.2
22:34:15, 170, 170, 100208, 1.05, 196.40, 18.04,  ,  , 38.005172, -121.642230, 1.1
22:34:16, 170, 170, 100201, 1.15, 164.90, 18.04,  ,  ,  ,  , 1.0
22:34:17, 171, 171, 100194, 1.85, 177.00, 18.04,  ,  ,  ,  , 1.0
22:34:18, 172, 172, 100188, 0.90, 183.60, 18.15,  ,  , 38.005132, -121.642227, 1.0
22:34:19, 173, 173, 100170, 1.20, 186.10, 18.04,  ,  ,  ,  , 1.0
22:34:20, 174, 174, 100153, 1.25, 178.10, 18.04,  ,  ,  ,  , 1.1
22:34:21, 176, 176, 100136, 1.10, 173.70, 17.94,  ,  , 38.005107, -121.642238, 1.1
22:34:22, 177, 177, 100123, 1.50, 210.50, 17.94,  ,  ,  ,  , 1.1
22:34:23, 178, 178, 100110, 1.15, 192.90, 17.94,  ,  ,  ,  , 1.1
22:34:24, 179, 179, 100098, 1.60, 181.70, 17.94,  ,  , 38.005068, -121.642263, 1.1
22:34:25, 181, 181, 100075, 1.55, 207.10, 17.94,  ,  ,  ,  , 1.2
22:34:26, 183, 183, 100051, 1.10, 178.20, 17.94,  ,  ,  ,  , 1.2
22:34:27, 185, 185, 100028, 0.85, 198.30, 17.94,  ,  , 38.005040, -121.642273, 1.3
22:34:28, 185, 185, 100024, 1.10, 203.50, 17.84,  ,  ,  ,  , 1.2
22:34:29, 186, 186, 100020, 1.70, 199.50, 17.84,  ,  ,  ,  , 1.2
22:34:30, 186, 186, 100016, 1.35, 207.70, 17.84,  ,  , 38.005005, -121.642285, 1.2
22:34:31, 188, 188, 99986, 0.50, 184.90, 17.94,  ,  ,  ,  , 1.3
22:34:32, 191, 191, 99958, 1.05, 213.60, 17.94,  ,  ,  ,  , 1.4
22:34:33, 193, 193, 99930, 1.55, 198.30, 17.84,  ,  , 38.004985, -121.642300, 1.4
22:34:34, 193, 193, 99932, 1.40, 201.10, 17.84,  ,  ,  ,  , 1.3
22:34:35, 193, 193, 99935, 1.50, 221.70, 17.73,  ,  ,  ,  , 1.2
22:34:36, 193, 193, 99938, 1.40, 207.70, 17.84,  ,  , 38.004947, -121.642327, 1.1
22:34:37, 193, 193, 99936, 1.50, 226.40, 17.84,  ,  ,  ,  , 1.1
22:34:38, 193, 193, 99934, 2.20, 210.30, 17.73,  ,  ,  ,  , 0.9
22:34:39, 193, 193, 99932, 0.95, 220.70, 17.73,  ,  , 38.004913, -121.642365, 0.8
22:34:40, 194, 194, 99923, 1.90, 213.30, 17.73,  ,  ,  ,  , 0.7
22:34:41, 194, 194, 99915, 1.75, 196.50, 17.73,  ,  ,  ,  , 0.7
22:34:42, 195, 195, 99908, 0.80, 202.20, 17.73,  ,  , 38.004883, -121.642392, 0.8
22:34:43, 197, 197, 99885, 1.95, 199.20, 17.73,  ,  ,  ,  , 0.8
22:34:44, 199, 199, 99862, 1.65, 206.50, 17.73,  ,  ,  ,  , 0.8
22:34:45, 201, 201, 99840, 1.70, 212.20, 17.73,  ,  , 38.004847, -121.642418, 0.8
22:34:46, 200, 200, 99848, 1.90, 193.40, 17.73,  ,  ,  ,  , 0.6
22:34:47, 199, 199, 99856, 1.25, 210.60, 17.73,  ,  ,  ,  , 0.6
22:34:48, 199, 199, 99864, 2.00, 197.60, 17.73,  ,  , 38.004800, -121.642437, 0.5
22:34:49, 200, 200, 99851, 1.35, 230.80, 17.73,  ,  ,  ,  , 0.6
22:34:50, 201, 201, 99837, 1.70, 217.30, 17.73,  ,  ,  ,  , 0.7
22:34:51, 202, 202, 99824, 2.05, 216.30, 17.63,  ,  , 38.004765, -121.642472, 0.8
22:34:52, 203, 203, 99814, 1.20, 226.90, 17.73,  ,  ,  ,  , 0.8
22:34:53, 204, 204, 99804, 1.60, 199.50, 17.63,  ,  ,  ,  , 0.8
22:34:54, 205, 205, 99794, 0.75, 233.10, 17.63,  ,  , 38.004737, -121.642498, 0.8
22:34:55, 207, 207, 99769, 1.20, 213.00, 17.63,  ,  ,  ,  , 0.8
22:34:56, 209, 209, 99745, 2.10, 222.90, 17.63,  ,  ,  ,  , 0.8
22:34:57, 211, 211, 99722, 1.95, 232.80, 17.63,  ,  , 38.004707, -121.642538, 0.8
22:34:58, 211, 211, 99716, 2.25, 198.20, 17.63,  ,  ,  ,  , 0.8
22:34:59, 212, 212, 99710, 2.10, 208.10, 17.63,  ,  ,  ,  , 0.9
22:35:00, 212, 212, 99704, 2.00, 217.50, 17.63,  ,  , 38.004658, -121.642572, 1.0
22:35:01, 212, 212, 99707, 2.15, 192.50, 17.63,  ,  ,  ,  , 1.0
22:35:02, 212, 212, 99711, 1.65, 226.80, 17.63,  ,  ,  ,  , 0.9
22:35:03, 211, 211, 99716, 1.70, 200.20, 17.53,  ,  , 38.004613, -121.642602, 0.8
22:35:04, 213, 213, 99700, 1.55, 189.90, 17.63,  ,  ,  ,  , 0.8
22:35:05, 214, 214, 99685, 1.30, 220.10, 17.53,  ,  ,  ,  , 0.8
22:35:06, 215, 215, 99670, 1.70, 204.50, 17.53,  ,  , 38.004573, -121.642627, 0.9
22:35:07, 216, 216, 99657, 0.85, 227.90, 17.63,  ,  ,  ,  , 0.9
22:35:08, 217, 217, 99643, 0.85, 213.30, 17.63,  ,  ,  ,  , 0.8
22:35:09, 218, 218, 99630, 1.50, 199.40, 17.53,  ,  , 38.004548, -121.642652, 0.8
22:35:13, 224, 224, 99565, 0.60, 187.90, 17.53,  ,  ,  ,  , 1.0
22:35:14, 224, 224, 99558, 0.70, 188.70, 17.43,  ,  ,  ,  , 1.1
22:35:15, 225, 225, 99552, 1.15, 189.40, 17.53,  ,  , 38.004495, -121.642690, 1.2
22:35:17, 229, 229, 99505, 1.10, 230.70, 17.43,  ,  ,  ,  , 1.3
22:35:18, 231, 231, 99482, 1.15, 210.50, 17.43,  ,  , 38.004472, -121.642713, 1.3
22:35:19, 231, 231, 99484, 0.90, 176.20, 17.43,  ,  ,  ,  , 1.2
22:35:20, 230, 230, 99487, 1.40, 198.50, 17.33,  ,  ,  ,  , 1.1
22:35:21, 230, 230, 99490, 1.15, 188.20, 17.33,  ,  , 38.004440, -121.642727, 1.0
22:35:22, 231, 231, 99475, 0.80, 180.80, 17.43,  ,  ,  ,  , 1.0
22:35:23, 233, 233, 99460, 1.35, 198.30, 17.53,  ,  ,  ,  , 1.0
22:35:24, 234, 234, 99446, 1.25, 206.00, 17.43,  ,  , 38.004410, -121.642732, 0.9
22:35:25, 235, 235, 99435, 1.50, 193.20, 17.43,  ,  ,  ,  , 0.9
22:35:26, 236, 236, 99426, 1.85, 201.20, 17.43,  ,  ,  ,  , 0.9
22:35:27, 236, 236, 99418, 0.90, 215.30, 17.33,  ,  , 38.004373, -121.642762, 0.9
22:35:28, 238, 238, 99403, 1.15, 182.60, 17.33,  ,  ,  ,  , 1.0
22:35:29, 239, 239, 99383, 1.15, 183.90, 17.43,  ,  ,  ,  , 0.9
22:35:30, 241, 241, 99364, 1.40, 200.70, 17.33,  ,  , 38.004347, -121.642773, 0.8
22:35:31, 242, 242, 99356, 1.10, 192.70, 17.33,  ,  ,  ,  , 0.8
22:35:32, 242, 242, 99348, 0.60, 226.20, 17.33,  ,  ,  ,  , 0.9
22:35:33, 243, 243, 99340, 0.80, 196.20, 17.33,  ,  , 38.004320, -121.642787, 1.0
22:35:34, 245, 245, 99318, 0.40, 196.50, 17.33,  ,  ,  ,  , 1.1
22:35:35, 246, 246, 99298, 0.90, 213.50, 17.22,  ,  ,  ,  , 1.1
22:35:36, 248, 248, 99278, 0.80, 203.60, 17.22,  ,  , 38.004303, -121.642802, 1.2
22:35:37, 249, 249, 99268, 0.65, 277.40, 17.22,  ,  ,  ,  , 1.2
22:35:38, 250, 250, 99258, 0.35, 220.50, 17.22,  ,  ,  ,  , 1.2
22:35:39, 251, 251, 99248, 0.65, 182.70, 17.22,  ,  , 38.004290, -121.642812, 1.2
22:35:40, 252, 252, 99230, 1.05, 222.60, 17.22,  ,  ,  ,  , 1.2
22:35:41, 254, 254, 99213, 0.85, 228.90, 17.22,  ,  ,  ,  , 1.2
22:35:42, 255, 255, 99196, 1.30, 269.20, 17.22,  ,  , 38.004270, -121.642838, 1.2
22:35:43, 256, 256, 99183, 0.60, 229.20, 17.12,  ,  ,  ,  , 1.2
22:35:44, 257, 257, 99170, 0.20, 145.00, 17.12,  ,  ,  ,  , 1.2
22:35:45, 258, 258, 99158, 0.60, 249.90, 17.12,  ,  , 38.004265, -121.642855, 1.3
22:35:46, 260, 260, 99142, 0.25, 127.10, 17.12,  ,  ,  ,  , 1.3
22:35:47, 261, 261, 99126, 0.45, 188.40, 17.12,  ,  ,  ,  , 1.3
22:35:48, 262, 262, 99110, 0.70, 205.10, 17.22,  ,  , 38.004253, -121.642862, 1.2
22:35:49, 264, 264, 99095, 0.65, 226.40, 17.12,  ,  ,  ,  , 1.2
22:35:50, 265, 265, 99080, 0.75, 211.20, 17.12,  ,  ,  ,  , 1.2
22:35:51, 266, 266, 99066, 0.10, 221.10, 17.12,  ,  , 38.004245, -121.642873, 1.3
22:35:52, 268, 268, 99046, 0.25, 262.20, 17.12,  ,  ,  ,  , 1.3
22:35:53, 269, 269, 99029, 0.45, 218.90, 17.02,  ,  ,  ,  , 1.3
22:35:54, 271, 271, 99012, 0.25, 270.70, 17.12,  ,  , 38.004242, -121.642887, 1.3
22:35:55, 272, 272, 98998, 0.35, 262.80, 17.02,  ,  ,  ,  , 1.3
22:35:56, 273, 273, 98983, 0.35, 90.50, 17.02,  ,  ,  ,  , 1.3
22:35:57, 274, 274, 98968, 0.20, 219.20, 17.02,  ,  , 38.004237, -121.642893, 1.3
22:35:58, 277, 277, 98936, 0.80, 161.50, 17.02,  ,  ,  ,  , 1.4
22:35:59, 279, 279, 98910, 0.10, 191.20, 17.02,  ,  ,  ,  , 1.5
22:36:00, 281, 281, 98884, 0.75, 233.40, 17.02,  ,  , 38.004223, -121.642907, 1.6
22:36:01, 281, 281, 98886, 0.60, 216.70, 16.92,  ,  ,  ,  , 1.5
22:36:02, 281, 281, 98889, 1.00, 256.30, 16.92,  ,  ,  ,  , 1.4
22:36:03, 281, 281, 98892, 1.30, 173.70, 16.92,  ,  , 38.004200, -121.642933, 1.2
22:36:04, 282, 282, 98873, 0.90, 211.10, 16.92,  ,  ,  ,  , 1.2
22:36:05, 284, 284, 98856, 0.90, 41.00, 16.92,  ,  ,  ,  , 1.2
22:36:06, 285, 285, 98840, 0.85, 196.00, 17.02,  ,  , 38.004173, -121.642960, 1.2
22:36:07, 287, 287, 98820, 1.30, 227.70, 16.92,  ,  ,  ,  , 1.3
22:36:08, 289, 289, 98800, 0.60, 218.30, 16.92,  ,  ,  ,  , 1.3
22:36:09, 290, 290, 98780, 0.85, 209.50, 16.92,  ,  , 38.004145, -121.642980, 1.3
22:36:11, 293, 293, 98750, 1.00, 214.80, 16.92,  ,  ,  ,  , 1.2
22:36:12, 294, 294, 98736, 1.65, 246.80, 16.82,  ,  , 38.004117, -121.643003, 1.2
22:36:13, 294, 294, 98731, 0.55, 257.00, 16.82,  ,  ,  ,  , 1.1
22:36:14, 295, 295, 98727, 0.55, 264.80, 16.82,  ,  ,  ,  , 1.1
22:36:15, 295, 295, 98724, 0.70, 219.00, 16.82,  ,  , 38.004102, -121.643027, 1.2
22:36:16, 295, 295, 98719, 0.60, 237.50, 16.82,  ,  ,  ,  , 1.1
22:36:17, 296, 296, 98714, 0.80, 249.30, 16.82,  ,  ,  ,  , 1.0
22:36:18, 296, 296, 98710, 0.55, 199.30, 16.82,  ,  , 38.004085, -121.643050, 1.0
22:36:19, 298, 298, 98690, 0.65, 229.90, 16.82,  ,  ,  ,  , 0.9
22:36:20, 300, 300, 98671, 0.65, 211.40, 16.82,  ,  ,  ,  , 0.9
22:36:21, 301, 301, 98652, 0.35, 197.90, 16.82,  ,  , 38.004070, -121.643055, 0.9
22:36:22, 302, 302, 98647, 0.65, 251.10, 16.82,  ,  ,  ,  , 0.9
22:36:23, 302, 302, 98642, 0.65, 230.40, 16.72,  ,  ,  ,  , 0.8
22:36:24, 302, 302, 98638, 0.90, 239.10, 16.72,  ,  , 38.004062, -121.643075, 0.7
22:36:25, 305, 305, 98611, 1.10, 213.50, 16.62,  ,  ,  ,  , 0.8
22:36:26, 307, 307, 98585, 1.25, 189.40, 16.72,  ,  ,  ,  , 1.0
22:36:27, 309, 309, 98560, 1.20, 205.30, 16.62,  ,  , 38.004030, -121.643097, 1.1
22:36:28, 309, 309, 98560, 0.60, 149.20, 16.62,  ,  ,  ,  , 1.1
22:36:29, 309, 309, 98561, 0.30, 175.90, 16.62,  ,  ,  ,  , 1.1
22:36:30, 309, 309, 98562, 0.85, 197.50, 16.62,  ,  , 38.004005, -121.643112, 1.0
22:36:31, 310, 310, 98545, 0.95, 185.90, 16.72,  ,  ,  ,  , 1.1
22:36:32, 312, 312, 98528, 0.85, 205.90, 16.62,  ,  ,  ,  , 1.1
22:36:33, 313, 313, 98512, 0.45, 252.90, 16.62,  ,  , 38.003992, -121.643132, 1.0
22:36:34, 314, 314, 98497, 0.75, 248.20, 16.62,  ,  ,  ,  , 1.1
22:36:35, 316, 316, 98482, 0.90, 214.00, 16.62,  ,  ,  ,  , 1.1
22:36:36, 317, 317, 98468, 0.60, 166.40, 16.62,  ,  , 38.003978, -121.643158, 1.2
22:36:40, 323, 323, 98397, 0.60, 220.50, 16.51,  ,  ,  ,  , 1.2
22:36:41, 324, 324, 98378, 1.00, 184.90, 16.51,  ,  ,  ,  , 1.3
22:36:42, 326, 326, 98360, 1.40, 204.90, 16.51,  ,  , 38.003930, -121.643172, 1.4
22:36:43, 328, 328, 98336, 0.75, 175.50, 16.51,  ,  ,  ,  , 1.5
22:36:44, 330, 330, 98313, 0.25, 215.10, 16.51,  ,  ,  ,  , 1.5
22:36:45, 332, 332, 98290, 0.50, 229.80, 16.51,  ,  , 38.003918, -121.643198, 1.6
22:36:46, 332, 332, 98284, 0.45, 164.80, 16.51,  ,  ,  ,  , 1.5
22:36:47, 333, 333, 98279, 0.95, 211.20, 16.41,  ,  ,  ,  , 1.4
22:36:48, 333, 333, 98274, 0.85, 204.70, 16.41,  ,  , 38.003892, -121.643223, 1.4
22:36:49, 335, 335, 98256, 0.60, 191.50, 16.41,  ,  ,  ,  , 1.4
22:36:50, 336, 336, 98239, 1.10, 207.50, 16.41,  ,  ,  ,  , 1.4
22:36:51, 338, 338, 98222, 0.90, 157.50, 16.41,  ,  , 38.003873, -121.643265, 1.4
22:36:52, 340, 340, 98195, 0.95, 193.30, 16.41,  ,  ,  ,  , 1.4
22:36:53, 342, 342, 98168, 1.15, 203.60, 16.41,  ,  ,  ,  , 1.5
22:36:54, 345, 345, 98142, 0.45, 171.60, 16.41,  ,  , 38.003853, -121.643288, 1.6
22:36:55, 345, 345, 98136, 0.60, 213.20, 16.41,  ,  ,  ,  , 1.5
22:36:56, 345, 345, 98131, 0.75, 178.30, 16.31,  ,  ,  ,  , 1.3
22:36:57, 346, 346, 98126, 0.75, 181.20, 16.31,  ,  , 38.003817, -121.643262, 1.2
22:36:58, 349, 349, 98089, 1.15, 184.50, 16.41,  ,  ,  ,  , 1.4
22:36:59, 351, 351, 98060, 0.85, 147.90, 16.41,  ,  ,  ,  , 1.5
22:37:00, 354, 354, 98032, 1.00, 235.30, 16.31,  ,  , 38.003808, -121.643272, 1.7
22:37:01, 354, 354, 98032, 1.35, 203.60, 16.31,  ,  ,  ,  , 1.6
22:37:02, 354, 354, 98033, 0.85, 206.20, 16.31,  ,  ,  ,  , 1.5
22:37:03, 354, 354, 98034, 1.00, 221.40, 16.21,  ,  , 38.003775, -121.643302, 1.3
22:37:04, 356, 356, 98002, 0.85, 41.00, 16.31,  ,  ,  ,  , 1.4
22:37:05, 359, 359, 97971, 0.95, 254.30, 16.21,  ,  ,  ,  , 1.5
22:37:06, 362, 362, 97940, 0.75, 219.10, 16.21,  ,  , 38.003755, -121.643318, 1.5
22:37:07, 361, 361, 97944, 0.25, 143.10, 16.21,  ,  ,  ,  , 1.4
22:37:08, 361, 361, 97949, 0.25, 292.20, 16.21,  ,  ,  ,  , 1.3
22:37:09, 361, 361, 97954, 0.85, 149.30, 16.11,  ,  , 38.003717, -121.643295, 1.2
22:37:10, 362, 362, 97942, 0.75, 161.50, 16.21,  ,  ,  ,  , 1.2
22:37:11, 363, 363, 97931, 0.75, 175.20, 16.11,  ,  ,  ,  , 1.1
22:37:12, 364, 364, 97920, 1.05, 133.60, 16.11,  ,  , 38.003682, -121.643277, 0.9
22:37:13, 364, 364, 97912, 0.40, 172.80, 16.11,  ,  ,  ,  , 0.8
22:37:14, 365, 365, 97904, 0.80, 188.20, 16.11,  ,  ,  ,  , 0.8
22:37:15, 366, 366, 97896, 1.20, 209.20, 16.11,  ,  , 38.003647, -121.643287, 0.9
22:37:16, 367, 367, 97884, 0.60, 233.10, 16.11,  ,  ,  ,  , 0.8
22:37:17, 367, 367, 97873, 0.40, 186.00, 16.21,  ,  ,  ,  , 0.7
22:37:18, 368, 368, 97862, 0.45, 217.80, 16.11,  ,  , 38.003628, -121.643298, 0.6
22:37:19, 370, 370, 97845, 0.40, 185.30, 16.11,  ,  ,  ,  , 0.7
22:37:20, 371, 371, 97830, 0.60, 195.20, 16.11,  ,  ,  ,  , 0.8
22:37:21, 372, 372, 97816, 0.30, 209.10, 16.11,  ,  , 38.003622, -121.643315, 1.0
