 Meteorological Profile: 20161101_nam12
 File start time : 16 11  1  0  0
 File ending time: 16 11  1 21  0
 
___________________________________________________ 
 Profile Time:  16 11  1 21  0
 Used Nearest Grid Point ( 144, 208) to Lat:    37.80, Lon:  -122.72
        2D Fields 
        SHGT  MSLP  TPP3  CPP3  T02M  RH2M  U10M  V10M  PRSS  LHTF  SHTF  USTR  RGHS  DSWF  PBLH  TMPS  SOLT  SOLW  WESD  CSNO  CICE  CFZR  CRAI  VSBY  TCLD  CAPE  CINH  LISD  LIB4 
           m   hPa    mm    mm    oC     %   m/s   m/s   hPa  W/m2  W/m2  cm/s     m  W/m2     m    oC    oK  kgm2                                  km     %                         
  1019     0  1019     0     0  14.4  90.2   3.5  -1.3  1019  18.8   3.5  14.9     0   581   712  14.8   273  1000     0     0     0     0     0  24.2     0     0     0   281   8.3                   
        3D Fields 
        UWND  VWND  HGTS  TEMP  WWND  RELH  TKEN     TPOT  UWND  VWND         
         m/s   m/s     m    oC  mb/h     %  Joul       oK  W->E  S->N         
  1000   4.0  -2.0   159  13.1   4.2  87.5  1E-1    286.2   4.4  -1.1         
   975   3.9  -2.4   373  11.5   7.5  84.4     0    286.8   4.3  -1.5         
   950   3.0  -2.0   590  10.8  10.7  72.1     0    288.2   3.3  -1.3         
   925  0.84  -2.0   812   9.8  12.4  67.3     0    289.3   1.2  -1.8         
   900 -0.53  -3.2  1039   8.4  14.5  63.4     0    290.2   0.1  -3.3         
   875  -1.4  -4.2  1271   7.0  13.8  56.8     0    291.0  -0.5  -4.3         
   850  -1.3  -4.4  1509   5.3  13.4  47.1     0    291.7  -0.3  -4.6         
   825 -0.38  -4.9  1751   3.9  11.9  39.0     0    292.7   0.6  -4.8         
   800  0.79  -5.0  2001   3.3   9.6  31.1     0    294.7   1.8  -4.7         
   775   1.6  -5.3  2258   2.8   9.9  20.2     0    296.8   2.6  -4.9         
   750   2.2  -6.4  2522   2.0   9.2  12.1     0    298.8   3.4  -5.8         
   725   2.6  -8.2  2795   1.0  10.5  10.1     0    300.6   4.3  -7.5         
   700   3.1  -9.8  3076 -1E-1  11.0  11.1     0    302.4   5.0  -9.0         
   650   3.3 -14.1  3666  -2.0  13.2  12.0  2E-2    306.7   6.1 -13.2         
   600   3.1 -19.1  4299  -4.2  16.0   1.0  2E-2    311.2   6.9 -18.0         
   550   4.5 -21.9  4979  -9.0  14.8   9.0  2E-2    313.4   8.8 -20.5         
   500   7.4 -23.5  5709 -13.9  13.4  11.0  2E-2    316.1  12.0 -21.5         
   450   7.1 -25.0  6499 -19.6  12.7  22.1  2E-2    318.7  12.0 -23.0         
   400   5.0 -32.5  7363 -25.8  13.3  28.1  2E-2    321.4  11.5 -30.8         
   350   7.0 -40.7  8314 -33.5  12.1  34.2  2E-2    323.6  15.1 -38.4         
   300   8.5 -39.9  9377 -41.9  10.4  28.6  2E-2    326.3  16.4 -37.4         
   250  10.4 -36.6 10591 -47.1   4.8  16.8  2E-2    336.0  17.7 -33.7         
   200  19.1 -26.9 12068 -47.5   1.6   3.4  2E-2    357.6  24.2 -22.4         
   150  19.1 -20.8 13916 -59.2   2.6   2.7  2E-2    368.1  22.9 -16.5         
   100  12.7  -6.8 16394 -69.2  -1.4   7.6  2E-2    394.1  13.8  -4.1         
    50   3.4  0.11 20554 -65.8 -0.11   7.1  2E-2    488.4   3.3   0.8         
