 Meteorological Profile: 20161102_nam12
 File start time : 16 11  2  0  0
 File ending time: 16 11  2 21  0
 
___________________________________________________ 
 Profile Time:  16 11  2 18  0
 Used Nearest Grid Point ( 149, 209) to Lat:    38.02, Lon:  -122.09
        2D Fields 
        SHGT  MSLP  TPP3  CPP3  T02M  RH2M  U10M  V10M  PRSS  LHTF  SHTF  USTR  RGHS  DSWF  PBLH  TMPS  SOLT  SOLW  WESD  CSNO  CICE  CFZR  CRAI  VSBY  TCLD  CAPE  CINH  LISD  LIB4 
           m   hPa    mm    mm    oC     %   m/s   m/s   hPa  W/m2  W/m2  cm/s     m  W/m2     m    oC    oK  kgm2                                  km     %                         
  1013  88.1  1023     0     0  13.5  81.7  -2.8 -0.30  1013  31.6   137  51.3   1.1   527   644  18.9   287   864     0     0     0     0     0  24.2     0     0     0   288  13.4                   
        3D Fields 
        UWND  VWND  HGTS  TEMP  WWND  RELH  TKEN     TPOT  UWND  VWND         
         m/s   m/s     m    oC  mb/h     %  Joul       oK  W->E  S->N         
  1000  -3.3 -0.20   189  11.9  -1.4  89.2  0.84    285.1  -3.2  -0.9         
   975  -5.0  0.40   401  11.8   1.2  85.6  0.50    287.0  -5.0  -0.6         
   950  -5.4   2.3   618  11.2   4.6  84.9     0    288.6  -5.7   1.2         
   925  -4.9   4.1   841  10.9   6.9  60.2     0    290.4  -5.6   3.1         
   900  -3.9   4.2  1069  11.6   6.0  31.2     0    293.5  -4.7   3.3         
   875  -2.6   2.8  1305  11.9   2.8  12.1     0    296.2  -3.1   2.2         
   850 -0.80   1.4  1546  11.4   1.8   3.4     0    298.1  -1.1   1.2         
   825  0.84   1.4  1795  10.5   1.3   1.2     0    299.8   0.5   1.5         
   800   1.5   2.0  2050  10.5 -0.70   1.0     0    302.4   1.1   2.3         
   775   1.2   2.6  2314  10.7  -1.9   1.0     0    305.4   0.7   2.8         
   750  0.80   2.7  2586   9.9  -2.1   1.0     0    307.3   0.3   2.8         
   725  0.30   2.4  2866   8.2  -2.2   3.0     0    308.4  -0.2   2.4         
   700 -0.25   2.3  3153   5.8  -1.0   4.0     0    308.9  -0.7   2.2         
   650 -0.88   2.9  3753   1.8   2.2   6.0     0    311.0  -1.4   2.6         
   600   1.6   2.6  4395 -0.79   2.2  10.0  2E-2    315.2   1.1   2.9         
   550   7.0   2.5  5084  -4.4  0.53   7.0  2E-2    318.9   6.3   3.9         
   500  11.2   2.8  5827  -9.5 -0.49   8.0  2E-2    321.5  10.4   5.0         
   450  12.1   3.7  6630 -16.1  -1.3  16.0  2E-2    323.1  11.1   6.0         
   400  13.0   2.9  7503 -23.9  -2.0  35.0  2E-2    324.0  12.1   5.4         
   350  13.2   1.8  8460 -32.0 -0.73  59.0  2E-2    325.6  12.6   4.4         
   300  11.9   2.0  9530 -40.7 -0.72  69.0  2E-2    328.1  11.3   4.4         
   250  10.5   3.1 10746 -48.0 -0.54  38.0  2E-2    334.7   9.7   5.1         
   200   7.3   2.6 12197 -54.8     0  12.5  2E-2    346.0   6.7   4.0         
   150  13.3   4.1 14002 -62.4  0.61   7.7  2E-2    362.6  12.3   6.7         
   100   9.3   6.8 16445 -70.9   1.1  10.6  2E-2    390.8   7.8   8.5         
    50   3.9   4.8 20602 -65.5 -0.19   7.2  2E-2    489.2   2.8   5.5         
