 Meteorological Profile: 20161102_nam12
 File start time : 16 11  2  0  0
 File ending time: 16 11  2 21  0
 
___________________________________________________ 
 Profile Time:  16 11  2 18  0
 Used Nearest Grid Point ( 150, 210) to Lat:    38.14, Lon:  -121.98
        2D Fields 
        SHGT  MSLP  TPP3  CPP3  T02M  RH2M  U10M  V10M  PRSS  LHTF  SHTF  USTR  RGHS  DSWF  PBLH  TMPS  SOLT  SOLW  WESD  CSNO  CICE  CFZR  CRAI  VSBY  TCLD  CAPE  CINH  LISD  LIB4 
           m   hPa    mm    mm    oC     %   m/s   m/s   hPa  W/m2  W/m2  cm/s     m  W/m2     m    oC    oK  kgm2                                  km     %                         
  1019  32.1  1023     0     0  12.7  87.7  -2.2 -0.67  1019  75.6   105  54.4   1.9   527   516  17.6   288   464     0     0     0     0     0  24.2     0     0     0   289  13.4                   
        3D Fields 
        UWND  VWND  HGTS  TEMP  WWND  RELH  TKEN     TPOT  UWND  VWND         
         m/s   m/s     m    oC  mb/h     %  Joul       oK  W->E  S->N         
  1000  -2.8  -1.1   190  11.2  -1.4  93.2  0.84    284.3  -2.5  -1.6         
   975  -3.9 -0.35   403  12.0 -1.00  81.6     0    287.3  -3.7  -1.1         
   950  -4.5   1.9   620  11.2  0.23  84.9     0    288.6  -4.8   1.0         
   925  -4.1   3.6   842  10.1   2.5  72.2     0    289.7  -4.8   2.7         
   900  -3.6   3.9  1070  10.9   2.4  41.2     0    292.7  -4.3   3.1         
   875  -2.4   2.9  1305  11.0   2.8  17.1     0    295.3  -3.0   2.4         
   850 -0.80   1.8  1546  11.0   1.8   4.4     0    297.7  -1.1   1.6         
   825  0.46   1.6  1794  10.7   1.3   1.2     0    299.9   0.1   1.7         
   800   1.0   2.3  2050  10.9 -0.70   1.0     0    302.8   0.5   2.4         
   775  0.87   2.9  2314  10.9 -0.99   1.0     0    305.5   0.3   3.0         
   750  0.55   2.9  2586   9.8     0   1.0     0    307.2  -0.0   3.0         
   725  0.18   2.6  2866   7.9 -0.91   3.0     0    308.2  -0.3   2.6         
   700 -0.38   2.3  3153   5.4   1.2   4.0     0    308.5  -0.8   2.2         
   650  -1.0   3.0  3752   1.7   2.2   6.0     0    310.9  -1.6   2.7         
   600   1.5   2.8  4393 -0.67   2.2   8.0  2E-2    315.4   0.9   3.0         
   550   6.5   2.7  5082  -4.4  0.53   6.0  2E-2    318.9   5.8   3.9         
   500  10.7   2.8  5825  -9.5 -0.49   8.0  2E-2    321.5  10.0   4.9         
   450  12.0   3.4  6628 -16.2  -1.3  16.0  2E-2    322.9  11.0   5.7         
   400  13.2   2.7  7501 -24.0  -2.0  36.0  2E-2    323.8  12.4   5.2         
   350  13.4   1.5  8458 -32.0 -0.73  61.0  2E-2    325.6  12.9   4.2         
   300  12.3   1.9  9527 -40.8 -0.72  69.0  2E-2    327.9  11.7   4.3         
   250  10.6   3.0 10744 -48.0 -0.54  38.0  2E-2    334.7   9.8   5.0         
   200   7.3   2.4 12194 -54.9     0  12.5  2E-2    345.8   6.7   3.8         
   150  13.5   3.9 13999 -62.4  0.61   7.7  2E-2    362.6  12.4   6.4         
   100   9.4   6.7 16442 -70.9   1.1  10.6  2E-2    390.8   7.9   8.4         
    50   3.9   4.8 20600 -65.4 -0.19   7.2  2E-2    489.5   2.8   5.5         
