x1,y1,x2,y2,x3,y3,x4,y4,d1,d2,d3,d4,lat,lon,alt,time_est
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.012080917969,0.040541625169,0.094095381169,0.087398285769,38.047455,-121.993863,1436.0,0 days 19:09:43.181818000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.015295305344,0.042893078144,0.091235622144,0.083674942544,38.050405,-121.997112,1537.0,0 days 19:11:15.000000000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.016893366225,0.043900710225,0.089904530225,0.081752977225,38.05181,-121.999335,1640.0,0 days 19:12:48.636364000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.017621212129,0.044605183329,0.089187659329,0.081012715929,38.05253,-121.999423,1740.0,0 days 19:14:19.545455000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.017232063204,0.044566892004,0.089415316004,0.081591494404,38.052257,-121.998102,1841.0,0 days 19:15:51.363636000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.016546387889,0.044713872689,0.089745676689,0.082755138089,38.051833,-121.994967,1942.0,0 days 19:17:23.181818000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.016694952369,0.045826565169,0.089234809169,0.083209124569,38.05226,-121.991337,2042.0,0 days 19:18:54.090909000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.017928089124,0.047914668324,0.087724484324,0.082554409924,38.053718,-121.988118,2146.0,0 days 19:20:28.636364000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.020351342409,0.051112145609,0.085085981609,0.080690714209,38.056327,-121.985203,2246.0,0 days 19:21:59.545455000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.023769586025,0.055605538025,0.081425198025,0.078105889025,38.059975,-121.981155,2351.0,0 days 19:23:35.000000000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.027259904384,0.059952947584,0.077788483584,0.075326911184,38.063625,-121.977928,2453.0,0 days 19:25:07.727273000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.030426610064,0.063284325264,0.074598421264,0.072301644864,38.06682,-121.977308,2555.0,0 days 19:26:40.454545000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.0334542416,0.0664575056,0.0715514256,0.0694003076,38.069872,-121.97676,2657.0,0 days 19:28:13.181818000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.035917387089,0.069166862289,0.069058258289,0.067153536889,38.072375,-121.975833,2758.0,0 days 19:29:45.000000000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.037840882809,0.071378799609,0.067103963609,0.065487901009,38.074343,-121.974747,2862.0,0 days 19:31:19.545455000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.039079150625,0.073074430625,0.065826530625,0.064668175625,38.075647,-121.973025,2964.0,0 days 19:32:52.272727000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.039922224409,0.074416301209,0.064954265209,0.064295082609,38.076555,-121.971147,3065.0,0 days 19:34:24.090909000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.0414516324,0.0763512804,0.0634115204,0.0631582144,38.078132,-121.96962,3165.0,0 days 19:35:55.000000000
150.0,209.0,149.0,209.0,150.0,210.0,149.0,210.0,0.0438933316,0.0791329476,0.0609658276,0.0610527456,38.08061,-121.96834,3266.0,0 days 19:37:26.818182000
151.0,209.0,150.0,209.0,151.0,210.0,150.0,210.0,0.046814157025,0.046817149025,0.093069511025,0.058043081025,38.083557,-121.967455,3368.0,0 days 19:38:59.545455000
151.0,209.0,150.0,209.0,151.0,210.0,150.0,210.0,0.049347855625,0.049558015625,0.090124705625,0.055305755625,38.086317,-121.966675,3468.0,0 days 19:40:30.454545000
151.0,209.0,150.0,209.0,151.0,210.0,150.0,210.0,0.051243643025,0.051448491025,0.088239429025,0.053415159025,38.088207,-121.966695,3569.0,0 days 19:42:02.272727000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.051289919225,0.086271129225,0.053570875225,0.053522731225,38.090315,-121.967285,3673.0,0 days 19:43:36.818182000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.0490455764,0.0839562964,0.0558163284,0.0556978004,38.092567,-121.96702,3773.0,0 days 19:45:07.727273000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.0478938225,0.0823869225,0.0569804225,0.0564449025,38.093767,-121.96545,3880.0,0 days 19:46:45.000000000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.046983375025,0.080786205025,0.057932883025,0.056708131025,38.094768,-121.962855,3980.0,0 days 19:48:15.909091000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.044479176784,0.077674728784,0.060496315984,0.058665199184,38.097363,-121.960572,4080.0,0 days 19:49:46.818182000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.039737247369,0.072464905369,0.065298104169,0.062999796969,38.102182,-121.958813,4182.0,0 days 19:51:19.545455000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.033317680169,0.065785722169,0.071756223369,0.069198690569,38.108647,-121.957837,4284.0,0 days 19:52:52.272727000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.028330059344,0.060685051344,0.076761822544,0.074091409744,38.113655,-121.957412,4386.0,0 days 19:54:25.000000000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.024438756929,0.056664738929,0.080674524129,0.077875295329,38.11757,-121.956927,4488.0,0 days 19:55:57.727273000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.0217565376,0.0535656976,0.0834323136,0.0802168896,38.120332,-121.95536,4589.0,0 days 19:57:29.545455000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.0195004016,0.0502987616,0.0859124976,0.0816877936,38.122802,-121.95156,4693.0,0 days 19:59:04.090909000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.015803639225,0.045166929225,0.090026563225,0.084368947225,38.126852,-121.946165,4793.0,0 days 20:00:35.000000000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.011166578225,0.039151988225,0.095173854225,0.088140430225,38.131883,-121.940985,4896.0,0 days 20:02:08.636364000
150.0,210.0,151.0,210.0,150.0,209.0,151.0,209.0,0.0057396624,0.0323777824,0.1012034544,0.0928247664,38.137747,-121.93592,4999.0,0 days 20:03:42.272727000
150.0,210.0,151.0,210.0,150.0,211.0,151.0,211.0,0.00424070068901,0.026207322689,0.108818869489,0.127010691489,38.143077,-121.930967,5103.0,0 days 20:05:16.818182000
150.0,210.0,151.0,210.0,150.0,211.0,151.0,211.0,0.009437189369,0.020736847369,0.104995612569,0.121816470569,38.147725,-121.925813,5203.0,0 days 20:06:47.727273000
151.0,210.0,150.0,210.0,151.0,209.0,150.0,209.0,0.014434166729,0.015550348729,0.104723490329,0.117443941529,38.153103,-121.919573,5308.0,0 days 20:08:23.181818000
151.0,210.0,150.0,210.0,151.0,209.0,150.0,209.0,0.007769850244,0.022190758244,0.109030228644,0.123692481444,38.158783,-121.912262,5416.0,0 days 20:10:01.363636000
151.0,210.0,150.0,210.0,151.0,211.0,150.0,211.0,0.0041404304,0.0284271104,0.1041003984,0.0933158784,38.163668,-121.90312,5519.0,0 days 20:11:35.000000000
151.0,210.0,150.0,210.0,151.0,211.0,150.0,211.0,0.007385873049,0.034336011049,0.099408537849,0.091287475849,38.167905,-121.893107,5632.0,0 days 20:13:17.727273000
151.0,210.0,150.0,210.0,151.0,211.0,150.0,211.0,0.010566422864,0.040495494864,0.095085354064,0.089943226064,38.171957,-121.881908,5742.0,0 days 20:14:57.727273000
151.0,210.0,150.0,210.0,151.0,211.0,150.0,211.0,0.014396092304,0.047212860304,0.090626905104,0.088372473104,38.176392,-121.871052,5849.0,0 days 20:16:35.000000000
151.0,210.0,150.0,210.0,151.0,211.0,150.0,211.0,0.018492968209,0.054368470209,0.086378127409,0.087182429409,38.180873,-121.859553,5953.0,0 days 20:18:09.545455000
